dive,time,pitch,roll,heading,vbdCC
1,1769646834,-68.9,0,158.5,503.788698196411
1,1769646839,-70.8,8,162.2,462.510696411133
1,1769646844,-70.8,-2.9,164.1,420.621234893799
1,1769646849,-71.6,3,158.9,378.715019226074
1,1769646854,-63.1,4.4,151,336.867437362671
1,1769646859,-70.5,13.5,142.2,294.96960067749
1,1769646864,-66.5,1.8,151.9,253.113641738892
1,1769646869,-74,5.9,148.8,211.215803146362
1,1769646874,-71.2,4.5,152.6,169.376598358154
1,1769646879,-65.5,4.7,153.6,127.47038269043
1,1769646884,-75.3,11.8,153.1,85.5557918548584
1,1769646889,-71.7,5.9,158,43.6998329162598
1,1769646894,-76.1,-3.6,174,1.86900329589844
1,1769646899,-71.8,6.8,166.4,-40.0790920257568
1,1769646904,-76,-8.1,177.1,-81.8429107666016
1,1769646910,-73.9,5.2,168.8,-87.4068477489054
1,1769646915,-68.6,-0.2,174,-87.3447499461472
1,1769646920,-61.7,-1.2,177.1,-87.2823399715126
1,1769646925,-48.4,1.5,173.3,-87.2199549674988
1,1769646930,-31.9,1.7,174.4,-139.057281494141
1,1769646935,-23.1,-15.6,176.7,-145.872909919359
1,1769646945,-17.7,-21.6,179.9,-145.84788885992
1,1769646967,-15.1,-22.7,192.5,-145.789243284613
1,1769646972,-15.5,-22.4,195.1,-145.776072367094
1,1769646977,-15.5,-23,197.8,-145.762909342535
1,1769646982,-15,-22.5,202.1,-145.749746317975
1,1769646987,-15.1,-22.5,204.3,-145.736604342237
1,1769646992,-14.9,-22.7,208.3,-145.723443948664
1,1769646997,-14.7,-22.2,213.1,-145.710278293118
1,1769647002,-15,-22.4,215.8,-145.697117899545
1,1769647007,-15.1,-22.9,219.1,-145.683962768875
1,1769647012,-14.8,-22.4,223.7,-145.670794482343
1,1769647017,-15.2,-22.5,226.7,-145.657636720687
1,1769647022,-15.5,-22.7,230.2,-145.644484220073
1,1769647027,-15.2,-22.7,237,-145.631318564527
1,1769647032,-15.5,-22.8,239.8,-145.618173957802
1,1769647037,-15.2,-22.7,241.8,-145.605003040284
1,1769647042,-15.6,-22.9,246.8,-145.591855801642
1,1769647047,-15.4,-22.7,251.5,-145.578695408069
1,1769647052,-15.7,-22.9,255.4,-145.565535015427
1,1769647057,-15.6,-22.9,260.6,-145.55240619462
1,1769647061,-15.4,-10.1,266.7,-145.68103556335
1,1769647067,-16.3,0.3,268.2,-145.808922773227
1,1769647072,-15.8,0.4,270.5,-145.782738139853
1,1769647077,-15.5,0.4,270.3,-145.756590157747
1,1769647082,-15.6,0.5,267.1,-145.730379344895
1,1769647087,-15.5,0.7,269.7,-145.704205185175
1,1769647092,-15.2,0.4,267.6,-145.67798913829
1,1769647097,-15.5,0.6,268.1,-145.651804504916
1,1769647102,-15.5,0.5,266.9,-145.625630345196
1,1769647107,-14.8,0.6,265.6,-145.599450947717
1,1769647112,-15.8,0.8,266.2,-145.573308201507
1,1769647117,-15.5,0.3,266.3,-145.547086916864
1,1769647122,-15.5,0.8,261.1,-145.520897049457
1,1769647127,-15.7,0.7,264.1,-145.494717651978
1,1769647131,-15.2,0.5,264.4,-145.519737269729
1,1769647137,-15.7,0.5,263.6,-145.544551365776
1,1769647142,-15.4,0.7,263.3,-145.541894239956
1,1769647147,-15.6,0.6,264.7,-145.539244545042
1,1769647152,-15.7,0.5,263.2,-145.536589542287
1,1769647157,-15.7,0.4,262.7,-145.533935601125
1,1769647162,-15.8,0.6,265.5,-145.531282190699
1,1769647167,-15.3,0.5,261.1,-145.528623472434
1,1769647172,-15.3,0.8,259.6,-145.525968469796
1,1769647177,-16,0.6,261.8,-145.523317182437
1,1769647182,-15.4,0.4,261.3,-145.520663241274
1,1769647187,-15.6,0.6,258.8,-145.518007177045
1,1769647192,-15.5,0.4,261.7,-145.515355889918
1,1769647197,-15.5,0.5,258.4,-145.512695579208
1,1769647201,-15.4,0.6,257.2,-145.518590387423
1,1769647207,-15.7,0.8,258.9,-145.523520260118
1,1769647212,-15.6,0.7,260.8,-145.522433565056
1,1769647217,-15.4,0.4,261.6,-145.52134491317
1,1769647222,-16.1,0.9,266.2,-145.520257783297
1,1769647227,-15.4,0.5,266,-145.519170653424
1,1769647232,-15.9,0.4,266.4,-145.518083523493
1,1769647237,-15.9,1.5,264.2,-145.516997915576
1,1769647242,-15.9,1,271.4,-145.515908828878
1,1769647247,-15.9,1.4,268.9,-145.514823655831
1,1769647252,-15.4,1.4,266.8,-145.513733916858
1,1769647257,-15.3,0.7,270.6,-145.512647004391
1,1769647261,-13.6,0.4,269.5,-143.900578022003
1,1769647266,-6.3,1.4,269.1,-136.71689414978
1,1769647271,-2.4,1.4,267.9,-129.550444602966
1,1769647276,-0.6,1.5,267.4,-122.37825012207
1,1769647281,1.5,1.7,267.1,-115.194566726685
1,1769647286,1.1,1.9,262.7,-108.015191078186
1,1769647291,1.4,2,264.1,-100.835815906525
1,1769647296,1.5,1.9,261.3,-93.6521325111389
1,1769647301,1.4,2,261.4,-86.4756293296814
1,1769647306,1.4,2.1,259.1,-79.2976903915405
1,1769647311,1.6,1.7,260.3,-72.1111340522766
1,1769647316,1.2,1.5,257.4,-64.9288868904114
1,1769647321,0.4,1.8,255.8,-57.7538199424744
1,1769647326,0.6,1.5,254.5,-50.5730085372925
1,1769647331,1,1.9,251,-43.3907608985901
1,1769647336,0.7,1.8,247.8,-36.2056412696838
1,1769647341,-0.1,1.9,248.6,-29.0391912460327
1,1769647346,-0.8,1.7,245.6,-21.8454542160034
1,1769647351,-1.2,1.8,244.6,-14.6746959686279
1,1769647356,-0.7,2.1,243.9,-7.48814010620117
1,1769647361,0.2,1.6,244.1,-0.315945625305176
1,1769647371,-1.4,3,239.7,0.793105751276016
1,1769647395,25.5,2.9,234.7,34.8668427467346
1,1769647400,26.8,2.8,234.8,41.8913164138794
1,1769647405,28.1,3,234.5,48.9581828117371
1,1769647410,27.7,3,233.6,56.0278759002686
1,1769647415,26.1,3.1,232.8,63.0862636566162
1,1769647420,25.8,3.1,230.7,70.1460647583008
1,1769647425,25.8,3.2,228.7,77.2157573699951
1,1769647430,25.5,3.2,225.1,84.2826242446899
1,1769647435,25,3.1,222.8,91.3452515602112
1,1769647440,25.4,3.2,218.9,98.4121179580688
1,1769647445,26.3,3.3,215.9,105.476158618927
1,1769647450,26.3,3.3,212.9,112.541612148285
1,1769647455,26.1,3.3,210,119.607065677643
1,1769647460,25.6,3.2,208,126.675344944
1,1769647465,25.3,3.3,206.3,133.743624687195
1,1769647470,25.3,3.3,204.6,140.803425788879
1,1769647475,25.4,5.8,203.9,146.902710320428
1,1769647480,27.8,29.2,208.3,146.94675908424
1,1769647488,32.6,24.9,212.5,147.018087847158
1,1769647493,30.1,25.4,216.9,147.062092669308
1,1769647498,28.4,25.4,219.2,147.106097489595
1,1769647503,29.6,25.6,222.4,147.150049576536
1,1769647508,30.5,25.6,223.3,147.193966511637
1,1769647513,30.9,25.5,224.7,147.23793617636
1,1769647518,29.6,25.4,226.6,147.28187068738
1,1769647524,28.5,25.7,229.3,147.32591066137
1,1769647529,29.8,25.9,231.8,147.369862750173
1,1769647533,30.3,25.7,234.1,147.413753315806
1,1769647538,30.3,25.8,235.3,147.457714194432
1,1769647543,30.5,25.7,239.8,147.501648705453
1,1769647548,30.4,25.6,239.9,147.545627159998
1,1769647554,30.2,25.9,245.9,147.589570458978
1,1769647559,30.2,25.5,248.5,147.633540125564
1,1769647564,30.1,25.7,249.3,147.677536156029
1,1769647569,29.6,25.8,250.3,147.721461877227
1,1769647574,30.5,25.7,251.4,147.76541396603
1,1769647579,30.4,25.7,253,147.809409996495
1,1769647584,30,25.7,253.9,147.853353297338
1,1769647589,29.7,25.7,257.4,147.897349327803
1,1769647594,29.3,25.8,260,147.941292628646
1,1769647599,30.1,25.9,260.9,147.985235927626
1,1769647603,29.5,8.5,267.1,148.02310626395
1,1769647608,26.4,2.1,264,154.35419511795
1,1769647613,24.9,2.2,261.6,161.176223754883
1,1769647618,24.5,2.2,264.2,168.003712654114
1,1769647623,24.3,2.8,264.3,174.829835891724
1,1769647628,24.8,2.6,264,181.649135112762
1,1769647633,25.1,2,262.1,188.475258827209
1,1769647638,24.1,2.3,257.5,195.305477619171
1,1769647643,23.9,2.3,256.8,202.124776363373
1,1769647648,25,2.1,250.1,208.95090007782
1,1769647653,23.9,2,245.1,215.777023792267
1,1769647658,23.7,2.2,243.6,222.597687721252
1,1769647666,23.7,2.4,241,224.567528095096
1,1769647671,23.6,2.5,241.3,224.606839256361
1,1769647676,23.4,2.1,240.2,224.646181872115
1,1769647681,23.2,2.3,240.4,224.685485171154
1,1769647686,23.1,2.4,238.7,224.724812060595
1,1769647691,23.2,2.5,238.1,224.764162540436
1,1769647696,23.5,2.4,240.3,224.803505158052
1,1769647701,23.2,2.4,239.3,224.842832049355
1,1769647706,23.3,2.5,239.1,224.882166801021
1,1769647711,23.4,2.4,242.2,224.921477964148
1,1769647716,23.3,2.5,240.6,224.960836308077
1,1769647721,23.1,2.4,241.1,225.00015533343
1,1769647726,23.3,2.5,241.6,225.039505815133
1,1769647730,23.5,16,243,224.92484845221
1,1769647736,25.7,26.2,248.3,224.842904608697
1,1769647741,26.2,26,250.7,224.93440496549
1,1769647746,26.2,26,255.1,225.025813899934
1,1769647751,26.5,25.9,257.7,225.117295976728
1,1769647756,26.3,25.8,262.4,225.208796333522
1,1769647760,25.4,12.9,263.4,225.09534804523
1,1769647766,25.3,2.6,271.8,224.97462342307
1,1769647771,23.8,2.6,273.9,225.010756365955
1,1769647776,22.8,2.4,282.2,225.046889305115
1,1769647781,23.1,2.5,280.6,225.083015022799
1,1769647786,23,2.6,283.7,225.119140740484
1,1769647791,23.6,2.6,286.6,225.155273679644
1,1769647796,23.5,2.6,289.6,225.191392173991
1,1769647801,23.2,2.6,290,225.227510666475
1,1769647806,23.8,2.6,290.4,225.263650830835
1,1769647811,22.9,2.5,290,225.299747653306
1,1769647816,23.5,2.4,292.3,225.335916714743
1,1769647821,23.4,2.5,292.7,225.372006312013
1,1769647826,23.4,2.6,293.8,225.408146476373
1,1769647830,23.7,-10.9,289.9,225.443556850776
1,1769647836,25.9,-19.6,293.9,225.489589836448
1,1769647841,26.3,-19.6,288.9,225.526431836188
1,1769647846,27.6,-20.2,285.8,225.563259106129
1,1769647851,27,-20.1,278.4,225.600064279512
1,1769647856,27.1,-19.8,275.8,225.636906281114
1,1769647861,27.2,-19.8,270.6,225.673718819395
1,1769647866,27.6,-19.5,268.1,225.710568185896
1,1769647871,27.8,-19.6,270.9,225.747410187498
1,1769647876,27.7,-19.5,269.4,225.784252187237
1,1769647881,28.1,-20,266.7,225.825034707785
1,1769647886,27.8,-20.1,266,225.861876707524
1,1769647891,27.5,-20.3,262.7,225.898711344227
1,1769647896,27.6,-20.1,258.8,225.93554598093
1,1769647900,26.2,-7.3,255.7,225.996308676898
1,1769647906,26.7,3.1,254.9,226.0512997847
1,1769647911,25.6,3.1,253.6,226.0512997847
1,1769647916,23.7,2.8,258.4,226.0512997847
1,1769647921,23.9,4.2,265.8,226.0512997847
1,1769647926,23.6,4.6,279.2,226.0512997847
1,1769647931,23.3,-0.1,281.6,226.0512997847
1,1769647936,12.5,3.6,284,226.0512997847
1,1769647941,1.8,0.6,290.7,226.0512997847
2,1769650032,-63,6.3,158.3,452.620729446411
2,1769650037,-75.6,-9,171.6,411.105129241943
2,1769650042,-69.2,-2.2,168.4,369.076154708862
2,1769650047,-69.1,-7.1,168.5,326.971441268921
2,1769650052,-71.5,-4.5,160,284.917219161987
2,1769650057,-71.8,-4.1,163.4,242.820920944214
2,1769650062,-74.4,-2.7,161.2,200.749868392944
2,1769650067,-78,9.5,158.8,158.670402526855
2,1769650072,-75.4,-2,166.6,116.557271957397
2,1769650077,-75.5,0.2,167.5,74.4946365356445
2,1769650082,-72.9,-2.1,173.9,32.3815040588379
2,1769650087,-68.4,4.1,172.2,-9.67271614074707
2,1769650093,-75.4,-6.9,183,-15.9586824225262
2,1769650098,-69.9,-1.3,188.7,-15.9504536921158
2,1769650103,-60.8,-1,184.6,-15.9421951831318
2,1769650108,-49.2,-1.4,186.3,-15.9339184765704
2,1769650113,-33.9,0.4,186.6,-73.2666053771973
2,1769650118,-24.7,-0.2,184.4,-145.51195526123
2,1769650123,-21,-16.7,185,-145.709965458605
2,1769650151,-15.9,-22.6,205.8,-145.767837246414
2,1769650156,-16,-23.6,209.2,-145.778202435933
2,1769650161,-15.6,-23.2,213.4,-145.788561407011
2,1769650166,-15.6,-23.6,216.7,-145.798939032014
2,1769650171,-15.6,-23.7,222.1,-145.809310439043
2,1769650176,-15.5,-23.5,226.6,-145.819677700754
2,1769650181,-15.5,-23.3,230.8,-145.830034599639
2,1769650186,-15.2,-23.7,233.4,-145.840408079326
2,1769650191,-15.3,-23.2,239.1,-145.850779486354
2,1769650196,-15.8,-23.2,244,-145.861119804438
2,1769650201,-15.8,-23.2,248.5,-145.871489138342
2,1769650206,-16.1,-23.4,253.9,-145.881860545836
2,1769650211,-15.9,-23,256.1,-145.892221589573
2,1769650216,-16,-23.3,260,-145.902595069259
2,1769650221,-16,-23.2,268.3,-145.912954040337
2,1769650226,-15.7,-22.7,274.8,-145.923313011881
2,1769650231,-16.1,-23.2,281.8,-145.933682346717
2,1769650236,-16.2,-23.2,289.4,-145.94404753577
2,1769650241,-15.7,-23.2,297.7,-145.954414797481
2,1769650246,-15.8,-22.9,300.1,-145.964777914342
2,1769650251,-15.7,-22.3,312.7,-145.975134812761
2,1769650255,-16,-10.2,322,-146.062535136938
2,1769650261,-17.1,-0.2,320.1,-146.147893602494
2,1769650266,-16.8,0.5,324.6,-146.137061776593
2,1769650271,-17.1,0.9,325.8,-146.126240786631
2,1769650276,-16.6,0.4,323.1,-146.115387287922
2,1769650281,-16.8,0.2,321.6,-146.10455112718
2,1769650286,-16.9,0.5,319.3,-146.093706297688
2,1769650291,-17,0.5,318.7,-146.082872304134
2,1769650296,-16.4,0.3,309.4,-146.072038311046
2,1769650301,-16.9,0.5,307.2,-146.061199982651
2,1769650306,-16.4,0.5,311.7,-146.050363821909
2,1769650311,-16.4,0.8,310.5,-146.039525494445
2,1769650316,-16.7,0.6,303.3,-146.028691500425
2,1769650321,-16.5,0.7,304,-146.017855340149
2,1769650325,-16.7,0.5,304.6,-145.964702442288
2,1769650331,-16.7,0.4,310.4,-145.926204624819
2,1769650336,-16.3,0.3,310.1,-145.929426418385
2,1769650341,-16.7,0.4,312,-145.932643058011
2,1769650346,-16.5,0.6,312,-145.935866140062
2,1769650351,-16.5,0.4,305.7,-145.939090510365
2,1769650356,-16.8,0.8,304.9,-145.942309726961
2,1769650361,-16.7,0.5,310.8,-145.945534097496
2,1769650366,-16.2,0.4,307.3,-145.948754602345
2,1769650371,-16.8,0.5,308.6,-145.951977040153
2,1769650376,-16.4,0.3,307.5,-145.955196900992
2,1769650381,-16.6,0.4,306.4,-145.958418050082
2,1769650386,-16.7,0.4,304.2,-145.961639843648
2,1769650391,-16.7,0.3,298.3,-145.964862281457
2,1769650395,-16.4,0.4,301.8,-145.950948834419
2,1769650401,-16.8,0.4,296.2,-145.936575108441
2,1769650406,-16.5,0.4,302.1,-145.93323122873
2,1769650416,-16.7,0.4,301.8,-145.92654213123
2,1769650426,-16.6,0.5,295,-145.919854371343
2,1769650436,-16.3,0.5,295.4,-145.913166611688
2,1769650446,-16.5,0.3,293.7,-145.906478183111
2,1769650456,-16.4,0.3,296.7,-145.89978641062
2,1769650466,-16.3,0.3,294.5,-145.893100657267
2,1769650470,-16.5,-6.4,295.3,-145.744514018297
2,1769650476,-16.9,-20,305.3,-145.652552768588
2,1769650481,-16.2,-22.5,308.6,-145.820746615529
2,1769650486,-15.9,-15.9,321.3,-145.73212620616
2,1769650496,-16.6,0,317.3,-145.597565519623
2,1769650506,-16.4,0.3,319,-145.623858173378
2,1769650516,-16.2,0.4,317,-145.650140315294
2,1769650526,-16.3,0.4,322.7,-145.676425085403
2,1769650536,-16.3,0.4,320.1,-145.702712482773
2,1769650546,-16.4,0.3,318.8,-145.729005137458
2,1769650556,-16.3,0.3,319.6,-145.755266253836
2,1769650566,-16.4,0.2,309.1,-145.781577305868
2,1769650576,-16.3,0.3,315,-145.80786733143
2,1769650586,-16.2,0.1,309.9,-145.834133704193
2,1769650596,-16.1,0.1,304.4,-145.860434243456
2,1769650606,-16.2,0.4,305,-145.886729526334
2,1769650616,-16.2,0.2,301.2,-145.913014295511
2,1769650626,-16.1,0.2,298.9,-145.999837108422
2,1769650636,-16.1,0.2,291.2,-145.986943589523
2,1769650646,-16.1,0.3,281.7,-145.974052648526
2,1769650656,-16.2,0.4,281,-145.961160418577
2,1769650666,-16.2,0.3,276.8,-145.948261743877
2,1769650676,-16.3,0.3,273.6,-145.935373381246
2,1769650686,-16.1,0.3,279.9,-145.922490173951
2,1769650696,-16,0.4,283.5,-145.909594077151
2,1769650706,-16,0.4,283.6,-145.896700558253
2,1769650716,-16.1,0.1,284.5,-145.883814773522
2,1769650726,-8.5,0.9,278.4,-136.694601535797
2,1769650736,-2.6,1.3,284.8,-122.075367927551
2,1769650746,-0.8,1.7,280.2,-107.453208446503
2,1769650756,-0.2,1.7,279.7,-92.8193435668945
2,1769650766,-0.2,1.7,274.2,-78.1913313865662
2,1769650776,-0.4,1.8,271.5,-63.5560035705566
2,1769650786,-0.9,1.7,266.1,-48.9221386909485
2,1769650796,-1.5,1.8,265.7,-34.2941265106201
2,1769650806,-1.8,1.8,263.1,-19.6587986946106
2,1769650816,-2.2,1.7,260.8,-5.03224992752075
2,1769650828,-1.4,2.8,256.7,0.612744867801666
2,1769650853,24.7,2.5,250.1,35.1583299636841
2,1769650857,25.1,2.5,247.4,42.2696685791016
2,1769650862,26.2,3.1,245.2,49.416778087616
2,1769650867,24.1,3.1,243,56.5753345489502
2,1769650872,20.8,3.1,240.2,63.72101354599
2,1769650877,20.7,2.9,236.5,70.8810014724731
2,1769650882,22.5,3,234.1,78.0381269454956
2,1769650887,23.4,3,230.6,85.1895294189453
2,1769650892,21.2,3.3,227.1,92.3437933921814
2,1769650897,18.7,3.4,224.4,99.5023498535156
2,1769650902,19.3,3.2,221.3,106.65518283844
2,1769650907,22,3.1,219,113.80658531189
2,1769650912,23.7,2.9,216.1,120.960849285126
2,1769650917,22.3,3.1,214.4,128.117975234985
2,1769650922,19.7,3.1,210.7,135.269377708435
2,1769650927,19.7,3.1,209,142.429365158081
2,1769650932,23,11.6,203.5,147.32684548758
2,1769650937,26.7,25.2,205.4,147.35206647031
2,1769650945,33.4,25.2,199.7,147.390363639221
2,1769650950,31.8,25.1,198.6,147.416547412053
2,1769650955,26.8,25.2,196.9,147.442757347599
2,1769650960,24.8,25.2,196.4,147.468914957717
2,1769650965,26.5,25.2,189.8,147.495072567835
2,1769650970,28.5,25.2,189.5,147.521266806871
2,1769650975,29.2,25.2,183.8,147.547403486446
2,1769650980,27.9,25.3,180.6,147.573602957651
2,1769650985,27,25.3,176.1,147.599771033973
2,1769650990,27.5,25.3,173.3,147.625939108431
2,1769650995,28.4,25.1,169.6,147.652101952583
2,1769651000,28.7,25.3,166.6,147.678259562701
2,1769651005,28,25.4,162.8,147.704443335533
2,1769651010,27.6,25.4,161.2,147.730611411855
2,1769651015,27.9,25.3,157.8,147.756784720346
2,1769651020,28,25.3,157.5,147.782942330465
2,1769651025,28.1,25.2,151.9,147.809115637094
2,1769651030,27.8,25.3,150.2,147.835294177756
2,1769651035,27.6,25.3,148.1,147.861441323534
2,1769651040,27.9,25.3,146,147.887609397992
2,1769651045,28.3,25.4,146.3,147.913787938654
2,1769651050,28.3,25.3,142.6,147.939966481179
2,1769651055,27.8,25.3,142.2,147.966145021841
2,1769651060,27.6,25.4,138.9,147.992292165756
2,1769651065,27.8,25.3,136.6,148.018455009907
2,1769651070,28,25.4,138.5,148.044633550569
2,1769651075,28.1,25.4,134.1,148.070801625028
2,1769651080,27.8,25.4,133.3,148.096964467317
2,1769651085,27.7,25.4,131.4,148.123127311468
2,1769651090,27.8,25.5,131.1,148.149311086163
2,1769651095,28,25.4,129.4,148.175479160622
2,1769651100,28,25.5,129.2,148.201657701284
2,1769651105,27.8,25.4,131.5,148.227825775743
2,1769651110,27.7,25.5,128.1,148.253983387724
2,1769651115,27.8,25.5,128.6,148.280161928385
2,1769651120,28.1,25.5,130.5,148.306335235015
2,1769651125,28.3,25.4,129.8,148.332482380792
2,1769651130,28.2,25.4,132.8,148.358645224944
2,1769651135,27.8,25.6,131.6,148.384839462116
2,1769651140,27.9,25.6,133.1,148.411012770608
2,1769651145,28,25.6,136.8,148.437170380726
2,1769651150,27.9,25.6,141.9,148.463364617899
2,1769651155,28,25.5,143.5,148.48951699771
2,1769651160,27.8,25.5,146.7,148.515695538372
2,1769651165,28,25.5,150.3,148.541874079034
2,1769651170,28.3,25.5,152.1,148.568036921322
2,1769651174,26.6,-0.8,153.6,148.620121479034
2,1769651179,25.1,3.8,152.9,155.671889305115
2,1769651184,27.6,2,155.3,162.729306221008
2,1769651189,29.6,2.4,155.8,169.778250217438
2,1769651194,28.1,2,158.9,176.845551013947
2,1769651199,26.2,2.3,160.2,183.907203674316
2,1769651204,26.5,2.2,161.1,190.966032505035
2,1769651209,27.9,2.2,165.3,198.030508995056
2,1769651214,27.8,2.2,163.2,205.094985961914
2,1769651219,26.1,2.2,162.8,212.152401924133
2,1769651224,25.4,2.2,162.7,219.206994533539
2,1769651229,26.2,2.2,161.9,226.270059585571
2,1769651234,25.7,2.2,162.9,233.330299854279
2,1769651239,25.1,2.2,159.7,240.387716293335
2,1769651244,24.7,2.3,160.4,247.447957038879
2,1769651249,24.9,2.6,161.8,254.511021614075
2,1769651254,25,2.5,165.6,261.576910495758
2,1769651259,24.6,2.8,165.3,268.63573884964
2,1769651264,24,2.6,166.5,275.69739151001
2,1769651269,23.7,2.2,169.4,282.754807949066
2,1769651274,23.5,2.2,173.6,289.809400558472
2,1769651279,23.7,2.3,172.9,296.873877048492
2,1769651284,23.9,2.5,175.5,303.934117794037
2,1769651289,24.6,2.3,177.3,310.992946147919
2,1769651294,24.9,2.3,179,318.057422637939
2,1769651299,25,2.5,180,325.116251468658
2,1769651304,24.6,2.3,181.2,332.177903652191
2,1769651309,24.1,2.5,182.4,339.23673248291
2,1769651314,23.9,2.3,183.9,346.29838514328
2,1769651319,23.8,2.3,185,353.357213497162
2,1769651324,23.5,2,186.8,360.411806106567
2,1769651329,23.2,2.2,188.1,367.474870681763
2,1769651334,22.8,2.3,190.6,374.536523342133
2,1769651339,22.7,2.3,190.1,381.599587917328
2,1769651344,22.6,2.3,190,388.655592441559
2,1769651354,22.1,2,187.6,390.335581183434
2,1769651364,22.2,2.3,186.9,390.449577417225
2,1769651374,21.8,2.3,192.1,390.563630651683
2,1769651384,21.8,2.4,192.9,390.677569877356
2,1769651394,21.6,2.3,197.7,390.791645918041
2,1769651404,21.8,2.3,198.6,390.905653547496
2,1769651414,21.7,2.6,200.6,391.019661180675
2,1769651424,21.6,2.5,201.6,391.133691616356
2,1769651434,22,2.7,202.7,391.247710648924
2,1769651444,21.6,2.4,207.3,391.361684076488
2,1769651454,21.4,2.3,209.8,391.475691709667
2,1769651464,21.4,2.3,213.2,391.589699342847
2,1769651474,21.3,2.3,214.9,391.703706976026
2,1769651478,21.8,10,216.5,391.837372273207
2,1769651484,23.1,24.9,220.2,391.972294182749
2,1769651489,22.6,26.1,223.4,391.967455673963
2,1769651494,22.5,25.8,225.1,391.962616197532
2,1769651499,22.3,25.9,231.4,391.957779624034
2,1769651504,22.5,26,232.8,391.952940147603
2,1769651509,22.5,25.9,238,391.948100671172
2,1769651514,22.5,25.8,240.2,391.943260226864
2,1769651519,22.6,26.3,244.1,391.938420750434
2,1769651524,22.1,26.3,248.5,391.933580306126
2,1769651529,21.8,25.6,252.7,391.928738894174
2,1769651534,22.3,25.3,258.1,391.923903288553
2,1769651539,22.3,25.9,266,391.919063812122
2,1769651544,22.3,26.2,267.2,391.91422240017
2,1769651549,22.3,25.6,275.4,391.909384859027
2,1769651554,22.4,25.9,277.8,391.904544414952
2,1769651559,22.2,26.1,281.3,391.899703003
2,1769651564,22.2,26.2,290.9,391.894862558693
2,1769651569,21.9,26,298.2,391.890023082262
2,1769651574,22.1,25.9,303.3,391.88518167031
2,1769651579,22.4,26,308.5,391.880348967621
2,1769651584,22.1,14.5,318.8,391.827439174056
2,1769651589,22.8,3.4,327.5,391.782792727463
2,1769651594,22.1,2.6,325.3,391.79760687612
2,1769651599,21.6,2.9,337.4,391.81242695637
2,1769651604,21.4,2.9,343.4,391.827276694588
2,1769651609,21.4,2.8,347.9,391.842093809508
2,1769651614,21.1,2.8,349.6,391.856928719208
2,1769651619,21.1,2.7,350.6,391.871763627976
2,1769651624,21.4,2.6,357,391.886574811302
2,1769651629,21.1,2.7,358.6,391.901409720071
2,1769651634,21.4,2.8,1.3,391.916238698177
2,1769651639,21.2,2.9,1.3,391.93106174469
2,1769651644,21.1,2.6,7.8,391.945908516645
2,1769651649,21.4,2.6,11.5,391.960731563158
2,1769651654,21.4,-7.8,11.6,392.023574694991
2,1769651659,23.7,-18.6,12.8,392.096482254565
2,1769651664,24,-19.7,11,392.112060385756
2,1769651669,24.3,-19.8,7.5,392.127632295713
2,1769651674,24.6,-20.1,4.9,392.143182431348
2,1769651679,24.2,-19.8,1.1,392.158754342236
2,1769651684,24.5,-19.6,358.4,392.17430447787
2,1769651689,24.7,-19.8,350.9,392.189863945358
2,1769651694,24.5,-19.9,347.8,392.205423412845
2,1769651699,24.9,-19.7,345.4,392.220970438793
2,1769651704,24.6,-20,345.6,392.236551680602
2,1769651709,25.1,-19.6,345.9,392.252092484385
2,1769651714,25,-19.7,344.2,392.267661283724
2,1769651719,24.7,-19.7,341.2,392.283214530908
2,1769651724,24.8,-19.9,338.6,392.298792662099
2,1769651729,24.6,-19.8,333.5,392.314349018969
2,1769651734,24.6,-19.9,326,392.329905375838
2,1769651739,24.6,-20.3,319.4,392.345464843325
2,1769651744,24.5,-20,320.4,392.361021201126
2,1769651749,24.6,-20.2,313.7,392.376590000466
2,1769651754,24.2,-20,316.1,392.3921401361
2,1769651759,24.7,-20.1,309.8,392.407721378841
2,1769651764,24.9,-20.3,306.7,392.423255961388
2,1769651769,24,-19.6,298.4,392.438827871345
2,1769651774,24.5,-10.1,296,392.434894924052
2,1769651779,24.2,2.2,295,392.4260180022
2,1769651784,22.8,3.2,295.1,392.4260180022
2,1769651789,21.9,3.2,292.7,392.4260180022
2,1769651795,21.6,3.5,298,392.4260180022
2,1769651800,21.6,3.3,295,392.4260180022
2,1769651805,21.9,3.8,305.5,392.4260180022
2,1769651810,20.9,3.5,305.6,392.4260180022
2,1769651815,21.4,3.5,308,392.4260180022
2,1769651820,20.9,3.5,309.4,392.4260180022
2,1769651825,20.1,3.4,315.4,392.4260180022
2,1769651830,22.4,4.1,321.4,392.4260180022
2,1769651835,21.1,3.2,334.9,392.4260180022
2,1769651840,19.4,3,341.8,392.4260180022
2,1769651845,19.6,1.8,351.6,392.4260180022
2,1769651850,10.8,4.4,0,392.4260180022
2,1769651855,-5.3,2.5,2.6,392.4260180022
3,1769652913,-67.1,7.1,153.8,432.966621398926
3,1769652918,-69.9,-1.8,157.6,391.815120697021
3,1769652923,-74.4,3.9,146.6,350.070487976074
3,1769652928,-71.5,-8.3,153.6,308.317499160767
3,1769652933,-70.5,-1.3,144.6,266.547803878784
3,1769652938,-76,0.3,140.9,224.753047943115
3,1769652943,-71.3,6,138.5,183.000062942505
3,1769652948,-71.9,0.3,144.3,141.222013473511
3,1769652953,-74.3,-9.2,153,99.46067237854
3,1769652958,-70.2,-4.9,155.6,57.6659164428711
