dive,startTime,startLatitude,startLongitude,endTime,endLatitude,endLongitude,duration_hr,distance_km,maxDepth_m,dac_n,dac_e,dac_n_gsm,dac_e_gsm,dac_qc,avg_speed_n,avg_speed_e,avg_speed_n_gsm,avg_speed_e_gsm,hdm_qc
27,1769924342,21.5304833333333,-158.353816666667,1769939709,21.4992333333333,-158.370066666667,4.26861111111111,3.86009559492129,994.510587037862,0.0731701803271034,0.0129603705279308,0.0772372645722381,0.013172595995678,1,-0.299795909918217,-0.122594577679221,-0.303862994163352,-0.122806803146968,1
28,1769940057,21.4988833333333,-158.369833333333,1769955181,21.5153333333333,-158.4067,4.20111111111111,4.22990107959419,999.498451041133,0.114608340661468,0.0681036040081425,0.115418865887459,0.0755091139258142,1,0.00660765536044648,-0.320849771313534,0.00579713013445505,-0.328255281231205,1
29,1769955543,21.5146833333333,-158.40685,1769969550,21.4823666666667,-158.4188,3.89083333333333,3.80018364225857,995.049176247941,0.00711575947588051,0.0661211984695636,0.0254507013556463,0.0752531079747892,1,-0.264286713902646,-0.154601291212444,-0.282621655782412,-0.16373320071767,1
30,1769969947,21.4828166666667,-158.420366666667,1769989093,21.4601666666667,-158.406266666667,5.31833333333333,2.91066423397865,990.083280005443,0.0289790889790402,-0.0289489956972923,0.0403186184076594,-0.0329342730943012,1,-0.161825175247898,0.105908565348035,-0.173164704676517,0.109893842745044,1
31,1769989443,21.4600333333333,-158.405916666667,1770008220,21.43535,-158.383483333333,5.21583333333333,3.59494365840478,989.268429738506,-0.0168423869858109,0.0199953074474679,0.00134198088837469,0.0107813573097217,1,-0.130407388974874,0.104564669384045,-0.148591756849059,0.113778619521792,1
32,1770008721,21.43675,-158.384166666667,1770029273,21.43,-158.363466666667,5.70888888888889,2.27021745114198,990.155334646735,0.104765406473297,-0.0250021228772646,0.105401448099567,-0.0238792397960337,1,-0.141554224387969,0.130018951093334,-0.142190266014239,0.128896068012103,1
33,1770029641,21.43015,-158.363,1770049128,21.4002833333333,-158.354116666667,5.41305555555556,3.44598616538309,990.783640382067,0.0167182006534389,0.00745421102627416,0.0225267715296257,0.00399434916041647,1,-0.188794323161668,0.0401933103105783,-0.194602894037854,0.0436531721764359,1
34,1770049510,21.4010166666667,-158.354516666667,1770070050,21.3973333333333,-158.321566666667,5.70555555555556,3.43578826046923,990.645262984859,0.0730055245109434,0.0163839125549192,0.0679301087419404,0.0145143292460466,1,-0.0930925392907315,0.150920718534486,-0.0880171235217285,0.152790301843359,1
35,1770070436,21.3983166666667,-158.32075,1770090060,21.3627666666667,-158.315966666667,5.45111111111111,3.98388609504333,991.890818736521,-0.0214735646082575,-0.0033235444463622,-0.0131103258379627,-0.00856320553846211,1,-0.181896720658297,0.0288042839999119,-0.190259959428592,0.0340439450920118,1
36,1770090832,21.36325,-158.31515,1770108729,21.3507833333333,-158.294516666667,4.97138888888889,2.54704076599006,992.310395748646,0.0706573700867498,-0.0169992328769434,0.0733735602842159,-0.0164773864643622,1,-0.148894431584216,0.13759576970698,-0.151610621781682,0.137073923294398,1
37,1770109091,21.35125,-158.293816666667,1770129750,21.32495,-158.260866666667,5.73861111111111,4.49431601208784,990.698823860065,-0.00438687193107678,0.0989360359005587,-0.0012323803708612,0.101035080746461,1,-0.138118149696946,0.0673627730961973,-0.141272641257162,0.0652637282502954,1
38,1770130122,21.3237,-158.260716666667,1770149679,21.3171333333333,-158.2427,5.4325,2.00401389599463,992.700916978898,0.127336085523123,0.0462842591995661,0.125175991110486,0.0461072104185327,1,-0.165025589911357,0.050045735547099,-0.16286549549872,0.0502227843281324,1
39,1770150304,21.3172166666667,-158.24385,1770169921,21.2861333333333,-158.228016666667,5.44916666666667,3.82579002315724,991.079377153819,0.00966301302687122,0.0950980354920395,0.00473129482043263,0.0934262695231781,1,-0.187028167220501,-0.0109236167632165,-0.182096449014062,-0.00925185079435507,1
40,1770170309,21.28605,-158.228483333333,1770188979,21.2751666666667,-158.21005,5.18611111111111,2.26105263536001,988.153808596189,0.100382714274771,0.0431708630119618,0.100310781129768,0.0406168057691337,1,-0.165658461602678,0.0598495018439531,-0.165586528457675,0.0624035590867812,1
41,1770189345,21.27465,-158.210616666667,1770208471,21.25645,-158.185183333333,5.31277777777778,3.3228574305255,992.684403747598,0.0775304356589177,0.104090078728014,0.080409079720148,0.10553582475703,1,-0.184360322474715,0.0350327464790521,-0.187238966535945,0.0335870004500366,1
42,1770208854,21.25775,-158.1861,1770228819,21.2281166666667,-158.191533333333,5.54583333333333,3.34284589080477,993.979976596149,0.000333226579284515,0.0594603821711077,0.0031243243346936,0.0597632088838587,1,-0.166795390484654,-0.087907730124173,-0.169586488240063,-0.088210556836924,1
43,1770229189,21.2286,-158.192,1770247261,21.2413,-158.198933333333,5.02,1.58449826264246,989.072517434492,0.313734325193367,-0.0202348935897749,0.310339966986,-0.0183539011673003,1,-0.234954083116969,-0.0198535868370262,-0.231559724909601,-0.0217345792595007,1
44,1770247622,21.2422,-158.200066666667,1770266430,21.2377166666667,-158.204316666667,5.22444444444444,0.665241266071914,989.788996249834,0.205742968314542,0.00348475594066883,0.197551906772979,0.00211619763505774,1,-0.232472521399068,-0.027101975594293,-0.224281459857505,-0.0257334172886819,1
45,1770266812,21.23815,-158.2044,1770284580,21.26305,-158.251083333333,4.93555555555556,5.57423613175635,990.286107539971,0.0369504870471188,-0.0839455951837055,0.0356820459075209,-0.0832830057212878,1,0.12045653182806,-0.19109982377237,0.121724972967658,-0.191762413234788,1
46,1770284962,21.2635333333333,-158.251466666667,1770303210,21.2982333333333,-158.252716666667,5.06888888888889,3.86063705688237,991.638156852555,-0.0248340192542478,-0.0226589087533468,-0.0255916306852066,-0.0233075034492041,1,0.238451633162312,0.0154884643744009,0.23920924459327,0.0161370590702581,1
47,1770303548,21.2986333333333,-158.253066666667,1770320910,21.3325666666667,-158.27935,4.82277777777778,4.65295098495992,992.322918546594,-0.0100073131430645,-0.0675462430598161,-0.0152800605963937,-0.0654091725268241,1,0.230138790640887,-0.0912945160273895,0.235411538094216,-0.0934315865603815,1
48,1770321262,21.3337,-158.28035,1770339104,21.3758666666667,-158.293266666667,4.95611111111111,4.87579944495667,992.201027429128,0.0241856479712848,-0.0508127406264666,0.0224836849132447,-0.049839502144349,1,0.241357869028439,-0.024944956147143,0.243059832086479,-0.0259181946292605,1
49,1770339490,21.3764,-158.292666666667,1770354960,21.3764,-158.3275,4.29722222222222,3.60683094044168,990.706406682042,-0.0681555150123415,-0.00422642959446484,-0.0699384303624261,-0.013107166258295,1,0.0681555150123415,-0.231439101702981,0.0699384303624261,-0.22255836503915,1
50,1770355302,21.3765666666667,-158.327616666667,1770373659,21.3482,-158.3374,5.09916666666667,3.31293936342074,990.179646956007,0.0518657474119157,-0.0601473173345975,0.0494518212231206,-0.0582205444100618,1,-0.225364711930455,0.00442068700649585,-0.22295078574166,0.00249391408196015,1
51,1770374188,21.34955,-158.338383333333,1770392100,21.36255,-158.29905,4.97555555555556,4.32223992605638,992.260679880604,-0.0414792072186089,0.0185860757388916,-0.0409334030301057,0.0214905024458629,1,0.123032495687707,0.211221849702053,0.122486691499204,0.208317422995082,1
52,1770392534,21.3622,-158.29925,1770408990,21.3845,-158.330366666667,4.57111111111111,4.06574505540864,990.8957450723,-0.0558304479877476,-0.0485987161886643,-0.0588834944643797,-0.0523181151367258,1,0.208144575157542,-0.149318337894211,0.211197621634174,-0.14559893894615,1
53,1770409334,21.3855166666667,-158.331016666667,1770427652,21.4209666666667,-158.3461,5.08833333333333,4.2398838943558,839.609572313109,0.0227290584624578,-0.0598895660491884,0.0233305704872152,-0.0636558752566202,4,0.19293070198919,-0.0255415922770001,0.192329189964433,-0.0217752830695684,1
54,1770428533,21.4216833333333,-158.346183333333,1770444660,21.4455666666667,-158.36715,4.47972222222222,3.42962539685889,841.759842241501,-0.0337619158507435,-0.0238561860167626,-0.0347027176564999,-0.0238294980440027,1,0.198785321820021,-0.110995302439129,0.199726123625778,-0.111021990411889,1
55,1770444984,21.4459,-158.36675,1770460269,21.4749166666667,-158.39225,4.24583333333333,4.16822233990884,828.000055581224,0.00589130794896727,-0.0649185112011612,0.00226389557805652,-0.062397711061949,1,0.205675293019403,-0.108117208301917,0.209302705390313,-0.110638008441129,1
56,1770460600,21.4746166666667,-158.39275,1770474519,21.5017,-158.41395,3.86638888888889,3.72567736125448,834.105797502118,0.00689364222999235,-0.0743194410972523,0.0161618165405112,-0.0754282691659796,1,0.20998217770016,-0.0836445609482458,0.200714003389641,-0.0825357328795185,1
57,1770475066,21.5000333333333,-158.4146,1770490440,21.4667166666667,-158.400316666667,4.27055555555556,3.98855208388352,821.303664619952,-0.0852108741655201,-0.0394971340422621,-0.0840133612436732,-0.0407549409096952,1,-0.156255353001118,0.135825001087964,-0.157452865922965,0.137082807955397,1
58,1770490780,21.46625,-158.400783333333,1770506432,21.4498833333333,-158.382883333333,4.34777777777778,2.59682199020029,821.055888028802,-0.012974087268094,-0.0462594783696221,-0.0125669830931682,-0.0518385073955412,1,-0.103536186438578,0.164852733023476,-0.103943290613504,0.170431762049395,1
59,1770506823,21.4504,-158.384566666667,1770522612,21.4271833333333,-158.36655,4.38583333333333,3.18462109622952,841.141905973587,-0.0126011842369056,-0.0666753275153148,-0.0134063634909033,-0.0639610234291141,1,-0.151243155576806,0.1850248176872,-0.150437976322809,0.182310513600999,1
60,1770522944,21.4271666666667,-158.367116666667,1770538800,21.40805,-158.350116666667,4.40444444444444,2.75958509757019,827.404499094042,-0.00778387741970301,-0.0579590813333462,-0.00703929124322967,-0.0604374581843876,1,-0.126576834749837,0.169191770976481,-0.12732142092631,0.171670147827523,1
61,1770539123,21.4091333333333,-158.350916666667,1770554370,21.3952,-158.34145,4.23527777777778,1.83327350183496,814.582511327297,0.0223590879167959,-0.104770873470216,0.0262513506647349,-0.108771794320324,1,-0.124210841587199,0.169199644913075,-0.128103104335138,0.173200565763184,1
62,1770555083,21.3974666666667,-158.342483333333,1770571080,21.3793333333333,-158.314283333333,4.44361111111111,3.5483079976439,821.467969235051,-0.0323246101404408,-0.0125652697959944,-0.0283752627520696,-0.0109237000928202,1,-0.094012730905456,0.195507243674247,-0.0979620782938272,0.193865673971072,1
63,1770571423,21.3799666666667,-158.31455,1770591602,21.35425,-158.306966666667,5.60527777777778,2.96542529397426,992.04098000985,-0.0142693697073376,-0.0466214597438067,-0.0152254679628803,-0.0485280656655031,1,-0.128742573879447,0.0858941922507038,-0.127786475623904,0.0878007981724001,1
64,1770592040,21.3552833333333,-158.308533333333,1770611490,21.3424833333333,-158.2816,5.40277777777778,3.13148873351439,991.006768732351,0.0112595411248485,-0.032285383633369,0.0170420780079165,-0.0331174377976739,1,-0.0849567583811396,0.176715774616746,-0.0907392952642076,0.177547828781051,1
65,1770611862,21.343,-158.281966666667,1770629769,21.3142333333333,-158.273883333333,4.97416666666667,3.30646961201834,990.948292132523,0.00935273472886806,-0.0480164526335422,0.00872019584526624,-0.0497572762797462,1,-0.18958406172028,0.0951921796352613,-0.188951522836679,0.0969330032814652,1
66,1770630581,21.3167333333333,-158.275766666667,1770647610,21.295,-158.2581,4.73027777777778,3.03145133690402,991.298133480039,-0.0016565433982397,-0.0597138678615358,0.00505855218055469,-0.0644870697254431,1,-0.141742116221345,0.168313419428029,-0.148457211800139,0.173086621291937,1
67,1770647948,21.2955,-158.258966666667,1770665342,21.2628,-158.234666666667,4.83166666666667,4.42272051659767,990.453586229683,-0.0650580855384256,-0.0285757925977508,-0.068583130444377,-0.0225067670024354,1,-0.145911459858929,0.174662896179723,-0.142386414952977,0.168593870584407,1
68,1770666083,21.2642333333333,-158.23595,1770681000,21.24415,-158.207033333333,4.14361111111111,3.73726076626593,993.780176676274,-0.0425259479285414,-0.0902331853046345,-0.0392734032206954,-0.0980511832769069,1,-0.109803827955949,0.294644277025566,-0.113056372663795,0.302462274997839,1
69,1770681361,21.24435,-158.208233333333,1770696280,21.2263333333333,-158.171916666667,4.14416666666667,4.26396796812,992.795778539649,-0.0564370340872845,-0.0534230301264303,-0.0539131684949391,-0.0603910641985745,1,-0.0802474498537191,0.310233972351513,-0.0827713154460645,0.317202006423658,1
70,1770696656,21.2271333333333,-158.173233333333,1770711392,21.2616,-158.194016666667,4.09333333333333,4.39632960988148,993.55181569555,-0.0369961375108251,-0.0389951492364116,-0.0460550541809678,-0.0332864574978658,1,0.301765013648128,-0.109810367736253,0.310823930318271,-0.115519059474799,1
