profile_index,profile_direction,profile_phase,start_time,end_time,start_depth,end_depth,min_depth,max_depth,depth_range,min_lon,max_lon,min_lat,max_lat,distance_traveled,num_points,time_at_surface_s,profile_duration_s
33.0,1.0,descent,2026-01-30 12:34:09.000000000,2026-01-30 14:28:33.000000000,0.4313528835773468,971.61962890625,0.4313528835773468,971.61962890625,971.1882760226727,-158.32036926576163,-158.3189270325219,21.26393807443867,21.277938087769122,,8572,24,6864.0
33.5,0.0,inflection,2026-01-30 14:28:33.513999872,2026-01-30 14:28:41.519000064,971.6851806640625,971.5977783203125,971.575927734375,971.6851806640625,0.1092529296875,-158.3189259213608,-158.31892369959405,21.277934578308685,21.277936917754026,,11,0,8.005000192
34.0,-1.0,ascent,2026-01-30 14:28:42.000000000,2026-01-30 16:20:01.441999872,971.5104370117188,0.3658309280872345,0.3658309280872345,971.5104370117188,971.1446060836315,-158.31895206205886,-158.31797741595892,21.27792872794061,21.292499907910177,,8340,88,6679.441999872
34.5,0.0,surfacing,2026-01-30 16:20:02.358000128,2026-01-30 16:30:18.051000064,0.0,0.0,0.0,3.7355949878692627,3.7355949878692627,-158.32134500000274,-158.32129833333605,21.296324999395832,21.29688333272924,,578,615,615.692999936
35.0,1.0,descent,2026-01-30 16:30:19.000000000,2026-01-30 18:30:44.000000000,0.04638795554637909,971.8140258789062,0.04638795554637909,971.8140258789062,971.7676379233599,-158.32143146969966,-158.31949006592095,21.296286666062496,21.312580625592627,,9022,32,7225.0
35.5,0.0,inflection,2026-01-30 18:30:44.594000128,2026-01-30 18:31:00.605999872,971.9450073242188,971.9668579101562,971.8795166015625,971.9668579101562,0.08734130859375,-158.31948994542032,-158.31948946347802,21.312580804211084,21.312581518595607,,21,0,16.011999744
36.0,-1.0,ascent,2026-01-30 18:31:01.000000000,2026-01-30 20:23:11.770999808,971.8358764648438,1.596291422843933,1.596291422843933,971.8358764648438,970.2395850419998,-158.319491837948,-158.31806578339845,21.31258169721406,21.329338960866288,,8400,64,6730.770999808
36.5,0.0,surfacing,2026-01-30 20:23:12.664000000,2026-01-30 20:34:12.063000064,0.0,0.0,0.0,4.106698513031006,4.106698513031006,-158.31871000000274,-158.31734500000275,21.32673166606618,21.326881666066203,,601,659,659.399000064
37.0,1.0,descent,2026-01-30 20:34:12.211000064,2026-01-30 22:28:26.211000064,0.8381137847900391,971.7178344726562,0.8381137847900391,971.7178344726562,970.8797206878662,-158.31734000000276,-158.31605254850945,21.32689166606621,21.342031476911377,,8561,24,6854.0
37.5,0.0,inflection,2026-01-30 22:28:26.711000064,2026-01-30 22:28:42.720999936,971.8052368164062,971.7396850585938,971.6741943359375,971.8270263671875,0.15283203125,-158.31606652152706,-158.31606582173316,21.34203287934779,21.342035161960585,,21,0,16.009999872
38.0,-1.0,ascent,2026-01-30 22:28:43.211000064,2026-01-31 00:24:14.096000000,971.6959838867188,0.16107071936130524,0.16107071936130524,971.6959838867188,971.5349131673574,-158.3160721641136,-158.31501990429467,21.342031167245562,21.357436804170547,,8656,88,6930.884999936
38.5,0.0,surfacing,2026-01-31 00:24:14.964999936,2026-01-31 00:35:07.055000064,0.0,0.0,0.0,1.3727571964263916,1.3727571964263916,-158.31517166666939,-158.3146000000027,21.351691666069208,21.352751666069334,,576,652,652.090000128
39.0,1.0,descent,2026-01-31 00:35:07.392000000,2026-01-31 02:28:24.392999936,0.06277021020650864,972.3132934570312,0.06277021020650864,972.3132934570312,972.2505232468247,-158.31511833333604,-158.31392850384185,21.351651666069202,21.364634771813787,,8488,32,6797.000999936
39.5,0.0,inflection,2026-01-31 02:28:24.733999872,2026-01-31 02:28:40.749000192,972.3350830078125,972.4879150390625,972.3350830078125,972.4879150390625,0.15283203125,-158.3139418694357,-158.31394186858296,21.364625471632674,21.364632912335416,,21,0,16.01500032
40.0,-1.0,ascent,2026-01-31 02:28:41.392999936,2026-01-31 04:20:40.793999872,972.4442749023438,0.4557662904262543,0.4557662904262543,972.4442749023438,971.9885086119175,-158.31395963221624,-158.3135295004897,21.364619890408328,21.37780452400306,,8393,88,6719.400999936
40.5,0.0,surfacing,2026-01-31 04:20:41.667000064,2026-01-31 04:32:05.062000128,0.0,0.0,0.0,3.0102407932281494,3.0102407932281494,-158.32042833333605,-158.31818833333602,21.38644666607341,21.38740166607353,,595,683,683.395000064
41.0,1.0,descent,2026-01-31 04:32:06.000000000,2026-01-31 06:36:23.000000000,0.06823992729187012,971.43359375,0.06823992729187012,971.43359375,971.3653538227081,-158.320455077624,-158.31289673994794,21.384344756097917,21.392311769211265,,9313,28,7457.0
41.5,0.0,inflection,2026-01-31 06:36:23.242000128,2026-01-31 06:36:39.257999872,971.6519775390625,971.673828125,971.58642578125,971.673828125,0.08740234375,-158.31290589435287,-158.3129011525783,21.392316637387655,21.392319185299872,,21,0,16.015999744
42.0,-1.0,ascent,2026-01-31 06:36:40.000000000,2026-01-31 08:28:10.318000128,971.6519775390625,0.7015064358711243,0.7015064358711243,971.6519775390625,970.9504711031914,-158.31291488252026,-158.31179213099884,21.392319822158523,21.409376257951013,,8354,84,6690.318000128
42.5,0.0,surfacing,2026-01-31 08:28:11.173000192,2026-01-31 08:39:57.051000064,0.0,0.0,0.0,2.417456865310669,2.417456865310669,-158.31312333333605,-158.31229166666938,21.41954833274411,21.4197849994108,,632,705,705.877999872
43.0,1.0,descent,2026-01-31 08:39:58.000000000,2026-01-31 10:35:05.000000000,0.6057284474372864,972.4779663085938,0.6057284474372864,972.4779663085938,971.8722378611565,-158.31320833333606,-158.31025959595345,21.419799999410802,21.442016719965334,,8626,24,6907.0
43.5,0.0,inflection,2026-01-31 10:35:05.016999936,2026-01-31 10:35:05.016999936,972.60888671875,972.60888671875,972.60888671875,972.60888671875,0.0,-158.31026491855837,-158.31026491855837,21.4420202425766,21.4420202425766,0.0,1,0,0.0
44.0,-1.0,ascent,2026-01-31 10:35:06.000000000,2026-01-31 12:31:17.816000000,972.5870971679688,1.1077736616134644,1.1077736616134644,972.5870971679688,971.4793235063553,-158.31027021881428,-158.30821482155702,21.442023778394354,21.464442462607046,,8706,84,6971.816
44.5,0.0,surfacing,2026-01-31 12:31:18.684999936,2026-01-31 12:43:28.076000000,0.0,0.0,0.0,2.19624662399292,2.19624662399292,-158.30754500000273,-158.30693333333602,21.448126666080913,21.449191666081052,,781,729,729.391000064
45.0,1.0,descent,2026-01-31 12:43:29.000000000,2026-01-31 14:32:51.000000000,0.18824970722198486,972.2551879882812,0.18824970722198486,972.2551879882812,972.0669382810593,-158.307548333336,-158.3069781901831,21.448158332747592,21.463225060457823,,8193,20,6562.0
45.5,0.0,inflection,2026-01-31 14:32:51.542000128,2026-01-31 14:33:15.562000128,972.4953002929688,972.6480712890625,972.4953002929688,972.6917114257812,0.1964111328125,-158.30700113606687,-158.30699639176373,21.463232910264804,21.463236997525353,,31,0,24.02
46.0,-1.0,ascent,2026-01-31 14:33:16.000000000,2026-01-31 16:32:28.376000000,972.5825805664062,0.7557271122932434,0.7557271122932434,972.5825805664062,971.826853454113,-158.30703399360883,-158.30685773029816,21.46323043722998,21.478416534323234,,8929,99,7152.376
