dive,time,pitch,roll,heading,vbdCC
20,1769863107,-20.8,-2.4,236.8,-244.075876181014
20,1769863112,-20.8,-2.6,234.9,-244.063538441435
20,1769863117,-20.8,-2.8,233.7,-244.051133716479
20,1769863122,-21.5,-3,232.5,-244.038520591334
20,1769863127,-21.2,-2.8,229.5,-244.026247356087
20,1769863132,-20.7,-3,230,-244.0138426302
20,1769863137,-20.6,-3.5,231.5,-244.001427982002
20,1769863142,-20.5,-3.5,232.9,-243.988519623876
20,1769863147,-20.5,-3.4,234.1,-243.976162036881
20,1769863152,-20.4,-2.6,235.3,-243.963757311925
20,1769863157,-20.1,-3.1,237.9,-243.951340181753
20,1769863162,-20.4,-2.3,240.4,-243.938985075802
20,1769863167,-20.1,-2.6,242.3,-243.926582830958
20,1769863172,-19.9,-2.8,244.6,-243.914163219742
20,1769863177,-20,-2.9,246.8,-243.901813075878
20,1769863182,-19.9,-2.9,248.7,-243.889408349991
20,1769863187,-19.9,-2.4,249.8,-243.876991219819
20,1769863192,-20,-2.5,250.2,-243.864636113867
20,1769863197,-20.3,-2.6,250.4,-243.85223138798
20,1769863202,-20.5,-3.1,247.5,-243.839851472527
20,1769863207,-20.8,-2.9,245.3,-243.827501327731
20,1769863212,-20.9,-2.4,244.5,-243.79293385963
20,1769863217,-21,-2.2,238.2,-243.795725923963
20,1769863222,-20.6,-2.4,235.2,-243.798530325294
20,1769863227,-20.6,-2.3,234.8,-243.801329119131
20,1769863232,-20.4,-3.2,236,-243.804114454426
20,1769863237,-20.3,-3.3,236,-243.806918855757
20,1769863242,-20.2,-3.4,236.5,-243.809723817976
20,1769863247,-20,-3.2,237,-243.81266616832
20,1769863252,-20.1,-3.2,237.9,-243.815458793542
20,1769863257,-19.9,-3.3,238.6,-243.818271045689
20,1769863262,-19.8,-3.3,240.5,-243.821068717865
20,1769863267,-19.7,-3.2,239.6,-243.823860782315
20,1769863272,-19.8,-3,238.7,-243.826664622873
20,1769863277,-19.6,-2.8,238.1,-243.82946341671
20,1769863282,-19.7,-2.7,237.5,-243.832254920388
20,1769863287,-20,-3.6,236,-243.835059321718
20,1769863292,-19.9,-3.4,236.1,-243.837857554667
20,1769863297,-19.6,-2.9,236.5,-243.84064905846
20,1769863302,-19.9,-2.9,237.8,-243.843452899135
20,1769863307,-20.2,-2.3,237.9,-243.846251132083
20,1769863312,-20.1,-2.4,238.4,-243.849043196416
20,1769863317,-19.5,-3.1,237.4,-243.851847037091
20,1769863322,-19.6,-3.1,237.5,-243.854645830696
20,1769863327,-19.4,-2.6,237.2,-243.857436773716
20,1769863332,-19.6,-2.9,238.4,-243.860241175164
20,1769863336,-20.5,-8,237.5,-243.889979571104
20,1769863342,-20.3,-16.5,238.7,-243.928261436988
20,1769863347,-20,-16.6,240.9,-243.93548823474
20,1769863352,-19.5,-17.1,244.5,-243.942745512817
20,1769863357,-19.5,-17.4,248.3,-243.949988276232
20,1769863362,-18.8,-17.7,253.1,-243.957215073518
20,1769863366,-18.5,-11.8,256,-243.946069248952
20,1769863372,-19.2,-6.1,257.7,-243.933982096612
20,1769863377,-19.6,-4.9,259,-243.941408684477
20,1769863382,-19.9,-4.5,259.1,-243.948469263036
20,1769863387,-19.9,-4.3,260.5,-243.955562470015
20,1769863392,-20.1,-4.5,263,-243.962642909028
20,1769863397,-20.2,-4.3,265.2,-243.969704905991
20,1769863402,-20.5,-4,265.7,-243.976798113436
20,1769863407,-20.4,-4.2,266.1,-243.983898413833
20,1769863412,-20.2,-4.7,267.4,-243.9909618292
20,1769863417,-20.3,-4.6,269,-243.99805503618
20,1769863422,-20.9,-3.6,267.3,-244.005136894528
20,1769863427,-21,-3.4,264.2,-244.012198891491
20,1769863432,-20.9,-4.2,261.7,-244.01929209847
20,1769863437,-20.5,-4.5,262.2,-244.026369700674
20,1769863442,-20.4,-4.7,264.1,-244.033433116507
20,1769863447,-19.8,-4.5,267.6,-244.04052774189
20,1769863452,-20,-4.6,270.4,-244.04760250682
20,1769863457,-20.1,-4.7,273,-244.054670178331
20,1769863462,-20.6,-4.8,275.5,-244.061761966906
20,1769863467,-21.5,-6.3,270.5,-244.068848080933
20,1769863472,-20.8,-3.2,263.4,-244.075904403348
20,1769863477,-18,-3.2,255.1,-244.082996191457
20,1769863482,-17.9,-2.3,257.3,-244.090087980032
20,1769863487,-20.3,-7.1,262.9,-244.097547196783
20,1769863492,-18.6,0.7,261.5,-244.10461061215
20,1769863497,-19.8,3.7,258.3,-244.244580119848
20,1769863502,-18.1,8.4,251.5,-244.291722789407
20,1769863507,-15.9,9.1,248.2,-244.039208680391
20,1769863512,-21.1,4,243.9,-244.062302276492
20,1769863517,-17.5,1.3,237.9,-244.169901345624
20,1769863522,-18.5,-3.6,235.1,-244.172444381751
20,1769863527,-19.4,-6.7,227.6,-244.174864908913
20,1769863532,-19.5,-4.4,226.2,-244.177295645
20,1769863537,-18.5,-1.5,228.4,-244.179714713595
20,1769863542,-19.2,-3.5,229.6,-244.18213426834
20,1769863547,-20.1,-3.8,231.2,-244.184565004543
20,1769863552,-19.8,-5.8,228.6,-244.186989906826
20,1769863557,-18.7,-2.8,227.5,-244.189411406172
20,1769863562,-18.7,-2.3,227.5,-244.191842628527
20,1769863567,-19.5,-4.2,226.3,-244.194267530809
20,1769863572,-17.9,-5.8,228.8,-244.196689030156
20,1769863577,-17.6,-6.7,232.1,-244.199111501803
20,1769863582,-18.3,-4.8,233.5,-244.201537376503
20,1769863587,-19.6,-4.3,233.5,-244.203957903548
20,1769863592,-19,-3.9,234.3,-244.206389125786
20,1769863597,-18.9,-4.7,233.4,-244.208806249779
20,1769863602,-19.5,-4.3,231,-244.211358522763
20,1769863607,-19.5,-4.2,231.1,-244.213779535959
20,1769863612,-19.5,-5.7,225,-244.216210272047
20,1769863617,-19.2,-10.1,225.4,-244.218643439002
20,1769863622,-17.3,-9,231,-244.221063965932
20,1769863627,-18.6,-6.4,231.8,-244.223494702019
20,1769863632,-18.8,-5.4,234.7,-244.225921549019
20,1769863637,-19.2,-6,238.1,-244.228341103764
20,1769863642,-19.2,-10.3,240.7,-244.293211013079
20,1769863647,-19.1,-15.3,246.5,-244.320785135031
20,1769863652,-18.8,-17,251.5,-244.210972651839
20,1769863657,-18.8,-10.1,253.7,-244.251302488148
20,1769863662,-18.8,-5.7,256.3,-244.334814809961
20,1769863667,-19,-3.8,259.3,-244.330448053312
20,1769863672,-19.5,-4.3,259.1,-244.326105721528
20,1769863677,-19.7,-2.5,258.4,-244.321744198678
20,1769863682,-19.2,-4.1,263.3,-244.317390526878
20,1769863687,-19.4,-5,266.8,-244.313048194861
20,1769863692,-19.5,-3.9,268.1,-244.308686672011
20,1769863697,-19.5,-4.6,270.5,-244.304333872395
20,1769863702,-19.5,-3.8,273.3,-244.299990668427
20,1769863707,-19.8,-2.8,274.6,-244.295628273161
20,1769863712,-20,-3,275.7,-244.291277218377
20,1769863717,-19.7,-3.5,277.9,-244.286933141761
20,1769863722,-19.7,-3.9,279.2,-244.282571619144
20,1769863727,-19.9,-4.7,282.5,-244.278208351927
20,1769863732,-19.4,-4.2,285.5,-244.27387648751
20,1769863737,-19.5,-3.7,287,-244.269513220293
20,1769863742,-20,-4.1,287.9,-244.265074934578
20,1769863747,-20.3,-3.6,289.4,-244.260764005827
20,1769863752,-19.7,-3.3,289.7,-244.256402482977
20,1769863757,-18.8,-3.3,293.8,-244.251985132927
20,1769863762,-18.3,-5.9,297.4,-244.247665480943
20,1769863767,-18.4,-5,299.4,-244.243304830743
20,1769863772,-20.8,-4.1,298.3,-244.23894069111
20,1769863777,-19.5,-3.7,297.9,-244.234385516727
20,1769863782,-18.3,-5.7,296.8,-244.230043184711
20,1769863787,-19.4,2.7,293.9,-244.233280455228
20,1769863792,-18.6,8.7,288.8,-244.238384734956
20,1769863797,-17.3,10.1,285,-244.24000718852
20,1769863802,-18.8,9.4,282.5,-244.241636812338
20,1769863807,-17.2,10.9,277.5,-244.24326773989
20,1769863812,-17.4,8.6,274.2,-244.244891171344
20,1769863817,-17.6,10.2,269.3,-244.246520795161
20,1769863822,-17.3,12,265.1,-244.248141619028
20,1769863827,-17,11,260.2,-244.249764724402
20,1769863832,-17.4,10,255.9,-244.251394348219
20,1769863837,-17.2,11.2,249.3,-244.253016149974
20,1769863842,-17.1,4.5,245.2,-244.311236426234
20,1769863847,-17.8,-1,242.9,-244.373199229129
20,1769863852,-18.1,-0.7,241.1,-244.366250333842
20,1769863857,-18.6,-2.1,240.5,-244.359313946683
20,1769863862,-18.6,-2.5,242.3,-244.352394236717
20,1769863867,-18.6,-3,244.6,-244.34544673143
20,1769863872,-18.8,-3.3,248.3,-244.338490887545
20,1769863877,-18.5,-3.7,251.2,-244.331569787581
20,1769863882,-18.4,-2.9,253.6,-244.32461950276
20,1769863887,-18.1,-3,253.7,-244.317702572327
20,1769863893,-17.8,-3,254.2,-244.310413181316
20,1769863897,-17.7,-2.6,254.9,-244.303492081352
20,1769863902,-17.7,-2.6,255.6,-244.296543186065
20,1769863907,-17.7,-2.6,256.5,-244.289631815162
20,1769863912,-17.6,-2.5,257.5,-244.282710715197
20,1769863917,-18.1,-2.7,258.8,-244.27576181991
20,1769863922,-17.9,-2.5,260.4,-244.268804586492
20,1769863927,-17.7,-2.5,263.4,-244.26188626606
20,1769863932,-17.9,-2.9,266,-244.254937370773
20,1769863937,-17.9,-3.1,270,-244.247982916888
20,1769863942,-17.7,-2.5,270.2,-244.24106042739
20,1769863947,-17.6,-2.8,270.2,-244.234111532103
20,1769863952,-17.6,-2.9,269.8,-244.227176534478
20,1769863957,-17.2,-3.1,269.6,-244.220258214511
20,1769863962,-17.2,-2.1,267.7,-244.213307929691
20,1769863967,-17.4,-2.1,263.9,-244.206374322064
20,1769863972,-17.4,3.6,261.4,-244.356374308467
20,1769863977,-17.1,9.3,256.3,-244.516999214888
20,1769863982,-16.8,10.5,252.1,-244.43279312551
20,1769863987,-16.7,10.5,247.6,-244.348755452782
20,1769863992,-16.8,3.6,245.7,-244.440693050623
20,1769863997,-16.5,-1.3,245.2,-244.58157223789
20,1769864002,-16.6,-2.3,245.6,-244.576659854269
20,1769864007,-16.6,-2.2,245.5,-244.5717582996
20,1769864012,-16.5,-2.3,246.3,-244.566835087258
20,1769864017,-16.4,-2.2,247,-244.561835088069
20,1769864022,-16.2,-2.3,248.3,-244.556961097987
20,1769864027,-16.2,-2.1,250.5,-244.552037885413
20,1769864032,-16.2,-2.1,251.5,-244.54711368843
20,1769864037,-16.2,-2.1,251.5,-244.542223947123
20,1769864043,-16.1,-2.3,251.7,-244.537072343286
20,1769864048,-15.9,-2,253.8,-244.532150115352
20,1769864053,-16,-1.9,255.8,-244.527238716371
20,1769864058,-15.9,-2.1,256.9,-244.522336177295
20,1769864063,-15.9,-2.1,256.1,-244.51741296472
20,1769864068,-16,-1.9,255.3,-244.51250156574
20,1769864072,-15.9,-1.9,254.6,-244.507600011071
20,1769864077,-15.9,-2.1,254.2,-244.502677783137
20,1769864082,-15.9,-1.9,253.9,-244.497766383924
20,1769864087,-16,-1.7,254.2,-244.492864829488
20,1769864092,-16.1,-2,254.6,-244.487942601321
20,1769864097,-16.1,-2.2,253.7,-244.483031202108
20,1769864102,-16.1,-2.1,254.2,-244.478128663031
20,1769864107,-15.9,-2.2,255.1,-244.473205450689
20,1769864112,-15.7,-1.9,256.3,-244.468295036117
20,1769864117,-15.7,-2.7,259.3,-244.46339249704
20,1769864123,-18.1,-2.7,261.1,-245.090362913907
20,1769864128,-20.2,-3,261.9,-245.057987445965
20,1769864133,-20.7,-2.9,261.9,-245.025696303695
20,1769864138,-21.1,-2.1,262.5,-244.993262454867
20,1769864143,-21.1,-2.8,265.1,-244.960789684206
20,1769864148,-21.5,-2.9,266.6,-244.928556926548
20,1769864153,-21.5,-2.9,267.8,-244.894644092768
20,1769864158,-21.3,-3.2,268.7,-244.862307544798
20,1769864163,-21.2,-3.5,269.8,-244.83004883863
20,1769864168,-21.3,-3.2,270.2,-244.79784851335
20,1769864173,-21.4,-3,270.6,-244.765511965379
20,1769864178,-21.1,-3.4,271.6,-244.733253259212
20,1769864183,-21.3,-2.9,272.2,-244.701156722382
20,1769864188,-21.3,-3.1,272.4,-244.668716385961
20,1769864193,-21.4,-2.9,272.6,-244.63632145524
20,1769864198,-21.4,-3.1,273.2,-244.604056263342
20,1769864203,-21.6,-3.6,275.6,-244.571622414514
20,1769864208,-21.4,-3.4,277.6,-244.538637189195
20,1769864213,-21.5,-3.7,279.5,-244.506754714996
20,1769864218,-21.4,-3.5,281.3,-244.474307892844
20,1769864223,-21.3,-3.4,282.9,-244.441640520468
20,1769864228,-21.5,-3.5,284.2,-244.407792553306
20,1769864233,-21.4,-3.4,286.4,-244.375598715618
20,1769864238,-21.4,-3.5,288.7,-244.343268655241
20,1769864243,-21.2,-3.3,288.9,-244.31089967303
20,1769864247,-19.8,1.6,288.9,-244.376663260162
20,1769864253,-17.9,8.2,285.4,-244.466948741581
20,1769864258,-16.8,9.5,281.8,-244.463756316341
20,1769864263,-16.1,9.8,277.8,-244.460605120286
20,1769864268,-15.7,10.1,272.9,-244.45743235806
20,1769864273,-15.3,10.3,267.6,-244.454123856034
20,1769864278,-15.2,10.2,263.4,-244.450968854129
20,1769864283,-15.2,10.4,259.7,-244.447820829693
20,1769864288,-15.2,10.2,257.2,-244.444659484783
20,1769864293,-15.3,10.5,252.7,-244.441494334256
20,1769864298,-15.2,10.4,248.6,-244.43834567559
20,1769864302,-15.2,3.6,245.8,-244.575500681996
20,1769864308,-15.6,-1.4,244.6,-244.747964403592
20,1769864313,-15.8,-2,243,-244.739758890122
20,1769864318,-15.6,-2.1,242,-244.731573170051
20,1769864323,-15.7,-2.1,242.5,-244.723352812696
20,1769864328,-15.6,-1.9,242.6,-244.715152247809
20,1769864333,-15.7,-1.9,243.5,-244.706963228527
20,1769864338,-15.7,-1.8,244.3,-244.698741222266
20,1769864343,-15.4,-2,245.3,-244.690464787185
20,1769864348,-15.4,-2,245.9,-244.681904664263
20,1769864353,-15.6,-1.9,246.7,-244.673717294354
20,1769864358,-15.4,-1.8,247.8,-244.665496937465
20,1769864363,-15.6,-2,247.3,-244.657293073833
20,1769864368,-15.5,-2,245.5,-244.64910735283
20,1769864373,-15.4,-2.1,243.4,-244.640885346569
20,1769864378,-15.4,-2.1,241.4,-244.632684781682
20,1769864383,-15.4,-2.2,240.7,-244.624522151891
20,1769864388,-15.3,-2.1,240.7,-244.616272106767
20,1769864393,-15.4,-2.4,239.9,-244.607880217023
20,1769864398,-15.4,-2.2,239.8,-244.59977036668
20,1769864403,-15.1,-2.7,240.2,-244.591521970462
20,1769864408,-15.3,-1.8,240.4,-244.582927211188
20,1769864413,-15.5,-2.3,239.7,-244.574724996928
20,1769864418,-15.5,-2.3,241,-244.566535977647
20,1769864423,-15.5,-2,242.1,-244.558315620758
20,1769864428,-15.3,-1.8,243.1,-244.550111757126
20,1769864433,-15.4,-1.9,243.1,-244.991939761676
20,1769864438,-15.3,-2.1,243.2,-244.969689715654
20,1769864443,-15.2,-2.1,243.8,-244.947408418171
20,1769864448,-15.2,-2.1,244.2,-244.925185156986
20,1769864453,-15.4,-2.2,245.7,-244.902863681316
20,1769864458,-15.3,-2,246.7,-244.880564527586
20,1769864463,-15,-2,247,-244.857153763995
20,1769864468,-15.4,-2.3,248.2,-244.83492603898
20,1769864473,-15,-2,248.3,-244.81357331574
20,1769864478,-15,-2.1,248.4,-244.79011344444
20,1769864483,-15.2,-2.3,248.6,-244.767885719426
20,1769864488,-15.3,-2.1,249.7,-244.745568707585
20,1769864493,-15,-2,249.8,-244.723296339624
20,1769864498,-15.1,-2,251,-244.70105968602
20,1769864503,-15.2,-1.9,251.8,-244.678742674179
20,1769864508,-15.2,-2.2,251.9,-244.656398877501
20,1769864513,-15.2,-2.1,252.4,-244.634175617248
20,1769864518,-15.3,-1.8,252.8,-244.611849676818
20,1769864523,-15.4,-2,253.2,-244.589581772685
20,1769864528,-15.3,-2.1,253,-244.567345119081
20,1769864533,-15.2,-2.2,252.8,-244.545023643412
20,1769864538,-15.3,-2.4,252.1,-244.522751274519
20,1769864543,-15.3,-1.9,252.1,-244.500519085675
20,1769864548,-15.4,-1.7,252.7,-244.478197610006
20,1769864553,-15.3,-1.9,251.9,-244.455920777284
20,1769864558,-15.6,-1.8,250.3,-244.46110689675
20,1769864563,-15.2,-2.1,249.1,-244.462654976174
20,1769864568,-15.3,-2.1,248.1,-244.464199952665
20,1769864573,-15.2,-1.8,247.9,-244.465746790869
20,1769864578,-15.3,-1.9,247.1,-244.467299524811
20,1769864583,-15.1,-2.1,246.7,-244.468841087888
20,1769864588,-15.6,-1.9,246.2,-244.47039320122
20,1769864593,-15.5,-2,246.6,-244.471972310566
20,1769864598,-15.6,-2.2,246.3,-244.47351418389
20,1769864603,-14.9,-2.5,247,-244.475065676612
20,1769864608,-15.4,-2.5,247.4,-244.47661344579
20,1769864613,-15.4,-2.1,247.4,-244.478158422164
20,1769864618,-15.3,-2.4,248.1,-244.479710225132
20,1769864623,-15.2,-2.4,248.6,-244.481284990208
20,1769864628,-15.3,-2.1,248.9,-244.482817865093
20,1769864633,-15.1,-2.3,249.2,-244.484369668062
20,1769864638,-15.1,-2,249.4,-244.485914334189
20,1769864643,-15.2,-2.2,250.1,-244.487542470684
20,1769864648,-15.2,-2.1,250.5,-244.489087136812
20,1769864653,-15,-2.1,250.4,-244.490643594298
20,1769864658,-15.1,-2.1,250.1,-244.492191673722
20,1769864663,-15,-2.1,249.5,-244.493736650096
20,1769864668,-15.1,-2,249.1,-244.495288142818
20,1769864673,-15,-2.2,248.5,-244.496835911879
20,1769864678,-15.1,-2.3,247.7,-244.49838150898
20,1769864684,-15.1,-2.1,246.3,-244.543877415825
20,1769864689,-15.2,-1.8,244.5,-244.536997836549
20,1769864694,-14.7,-1.8,242.5,-244.530090627726
20,1769864698,-15.4,-2.2,240.5,-244.52321933629
20,1769864703,-15.2,-2.1,239.1,-244.516342519782
20,1769864708,-14.8,-1.8,237.4,-244.509456032887
20,1769864714,-15.1,-2,234.8,-244.50242587598
20,1769864718,-15.1,-2,233.5,-244.49559740955
20,1769864723,-14.7,-2,232.5,-244.488690200727
20,1769864729,-14.9,-2.1,232.3,-244.481695961673
20,1769864733,-14.8,-1.8,232.3,-244.474853680469
20,1769864738,-15,-1.8,232.4,-244.467946472112
20,1769864743,-14.8,-1.8,232.6,-244.461039263289
20,1769864748,-15.1,-1.8,232.9,-244.454154158011
20,1769864753,-14.7,-1.7,232.4,-244.447246949188
20,1769864758,-14.8,-1.7,232.5,-244.440356317908
20,1769864764,-14.9,-1.9,231.8,-244.433121707756
20,1769864769,-14.8,-1.9,231.5,-244.426222787704
20,1769864774,-14.7,-1.8,231.5,-244.41933768196
20,1769864779,-14.8,-1.8,231.7,-244.412424947601
20,1769864784,-14.8,-1.7,231.3,-244.405524646398
20,1769864789,-14.8,-1.7,230.8,-244.398573231883
20,1769864794,-14.8,-1.7,230.5,-244.391659115907
20,1769864799,-14.7,-1.8,230.8,-244.384758814704
20,1769864804,-14.8,-1.9,230.5,-244.377851605881
20,1769864808,-14.8,-9.5,232.1,-244.433382023126
20,1769864814,-15.2,-14.8,235.9,-244.490589651279
20,1769864819,-15.3,-15.6,239.5,-244.471275496297
20,1769864824,-15,-15.8,243.2,-244.451945845969
20,1769864829,-15.1,-15.7,246.2,-244.432651064359
20,1769864834,-15,-15.4,248.9,-244.413278792985
20,1769864839,-15.3,-15.4,251.3,-244.393949140795
20,1769864843,-15.1,-8.3,252.2,-244.54627636075
20,1769864849,-14.2,-3.4,252.8,-244.745217354968
20,1769864854,-14.3,-3.3,253.9,-244.730523585342
20,1769864859,-14.1,-3,254.9,-244.715853332542
20,1769864864,-14.3,-3.1,255.5,-244.701221290044
20,1769864869,-14.5,-2.9,255.5,-244.686527521349
20,1769864874,-14.4,-3,255.9,-244.67181611713
20,1769864879,-14.2,-2.8,256.5,-244.657175255939
20,1769864884,-14.2,-3.2,257,-244.64247854799
20,1769864889,-14.5,-3.1,257.6,-244.627811233513
20,1769864894,-14.3,-3.1,257.7,-244.613223281689
20,1769864899,-14.3,-3.3,258.7,-244.598550087772
20,1769864904,-14.5,-3.4,259.3,-244.583591778763
20,1769864909,-14.3,-3.1,259.2,-244.569042038172
20,1769864914,-14.5,-3.4,259.3,-244.554389419965
20,1769864919,-14.2,-3.2,260.6,-244.539486958645
20,1769864924,-14.2,-3.1,261.7,-244.525037154555
20,1769864929,-14.3,-3.4,262.5,-244.50965852011
20,1769864934,-14.7,-3.1,262.6,-244.495008841157
20,1769864939,-14.3,-3.2,263.9,-244.480291557498
20,1769864944,-14.6,-3.2,263.5,-244.465706544928
20,1769864949,-14.7,-2.9,263.8,-244.451009836979
20,1769864954,-14.3,-3.2,265.3,-244.436342522502
20,1769864959,-14.3,-3.1,266,-244.421710480936
20,1769864964,-15.1,-2.2,268,-244.407010832801
20,1769864969,-14.4,-3.2,269.1,-244.392349396832
20,1769864973,-16.4,4.2,269.1,-244.532153040171
20,1769864979,-18.7,9.2,266.1,-244.693552065641
20,1769864984,-19.2,10,262.8,-244.639689080417
20,1769864989,-19.4,10.1,259,-244.587522566319
20,1769864994,-19.4,10.3,255.6,-244.534529022872
20,1769864999,-19.6,10.1,253,-244.480560008436
20,1769865004,-19.6,10.1,249.3,-244.428446512669
20,1769865008,-19.1,3.7,247.5,-244.525864332914
20,1769865014,-16.7,-1.5,246.2,-244.677577436902
20,1769865019,-15.5,-2.2,246.2,-244.663676468655
20,1769865024,-15.2,-2.5,246.1,-244.649803361855
20,1769865029,-15.1,-2.5,246.5,-244.635913538747
20,1769865034,-14.9,-3.2,247.9,-244.622054363601
20,1769865039,-14.9,-1.8,248.7,-244.608225840144
20,1769865044,-15,-2,248.6,-244.594291434623
20,1769865049,-14.3,-2.7,249.3,-244.579749611206
20,1769865054,-14.6,-2.4,249.2,-244.565893223509
20,1769865059,-14.8,-2.3,250,-244.552064699121
20,1769865064,-14.4,-2.1,249.6,-244.538133080117
20,1769865069,-15.2,-1.6,247.4,-244.524187530391
20,1769865074,-14.8,-1.6,246.5,-244.510311638005
20,1769865079,-14.3,-2.2,244.4,-244.496382805519
20,1769865084,-13.7,-2.5,244.1,-244.482526417822
20,1769865089,-14.2,-3.1,244,-244.468644953333
20,1769865094,-14.7,-2.6,244.4,-244.454713334329
20,1769865099,-14.8,-2.1,243.4,-244.440812365152
20,1769865104,-13.9,-1.8,242.7,-244.426981054246
20,1769865109,-14.2,-1.3,245.1,-244.413110734895
20,1769865114,-13.9,-1.1,246,-244.398931133561
20,1769865119,-13.8,-2.8,244.8,-244.385188984685
20,1769865124,-14.3,-1,241.5,-244.371299161576
20,1769865129,-14.2,-1.1,242.3,-244.357361969538
20,1769865134,-14.6,1.2,244.4,-244.342811787501
20,1769865139,-17.3,0.4,244.1,-244.212882440537
20,1769865144,-18.2,-1.4,242.9,-244.200984553434
20,1769865149,-18.9,-2.2,242.2,-244.189108198509
20,1769865154,-18.5,-3.2,242.1,-244.177150499076
20,1769865159,-19.2,-2.8,239.8,-244.164977475069
20,1769865164,-18.8,-2.1,239.2,-244.153184858151
20,1769865169,-18.6,-1.8,238.9,-244.141248690896
20,1769865174,-18.8,-2.3,239.5,-244.129073274322
20,1769865179,-18.8,-2.2,240.5,-244.117256731726
20,1769865184,-18.9,-1.9,241,-244.10533252731
20,1769865189,-19,-2.6,242.1,-244.093176250346
20,1769865194,-18.9,-2.6,242.2,-244.081369278021
20,1769865199,-18.9,-2.3,242.4,-244.069445073605
20,1769865204,-19.2,-2.1,243.2,-244.057274442166
20,1769865209,-19,-2.5,243.6,-244.045481824316
20,1769865214,-19.3,-2.7,243.2,-244.03354805056
20,1769865219,-19.2,-2.5,243.2,-244.021375025623
20,1769865224,-19,-2.5,243.1,-244.009558483958
20,1769865229,-19.1,-2.5,243.4,-243.997631886974
20,1769865234,-18.9,-2.5,242.8,-243.985473217443
20,1769865239,-18.8,-2.7,242.6,-243.973671030253
20,1769865244,-19.1,-2.4,243.3,-243.961746825837
20,1769865249,-19.1,-2.2,242.8,-243.94957380183
20,1769865254,-19.2,-2.2,242.8,-243.937783576548
20,1769865259,-19.2,-2.9,243,-243.925845017657
20,1769865264,-17.3,-3.2,243.9,-244.038472404354
20,1769865269,-15.2,-3.2,245.3,-244.036728645326
20,1769865274,-14.6,-3.1,245.5,-244.034977881936
20,1769865279,-14.3,-2.9,246.2,-244.033235173672
20,1769865284,-14.4,-3.1,246.5,-244.031491764938
20,1769865289,-14.4,-3.1,246.8,-244.029740651255
20,1769865294,-14.3,-3.1,247.3,-244.027993039927
20,1769865299,-14.2,-3.1,247.6,-244.026159974048
20,1769865304,-14.3,-3.1,246.8,-244.024416215136
20,1769865309,-14.1,-3,245.7,-244.022665101453
20,1769865314,-14.1,-3,245.4,-244.020917139831
20,1769865319,-14.1,-2.8,245.1,-244.01917408139
20,1769865324,-13.9,-2.8,245.1,-244.017422617413
20,1769865329,-14,-2.7,244.6,-244.015675005969
20,1769865334,-13.9,-2.9,244.9,-244.01393159735
20,1769865339,-13.8,-2.5,244.9,-244.01218013349
20,1769865344,-13.9,-2.6,245.4,-244.010432522045
20,1769865349,-13.8,-2.6,245.7,-244.008689113194
20,1769865354,-13.8,-2.5,246,-244.00693274627
20,1769865359,-14,-2.5,246.4,-244.005190388183
20,1769865364,-13.8,-2.3,246.7,-244.003446629271
20,1769865369,-13.8,-2.5,247.2,-244.001695515588
20,1769865374,-14,-2.4,247.6,-243.999948254437
20,1769865379,-13.7,-2.6,248.8,-243.998204145231
20,1769865384,-13.7,-2.5,248.9,-243.996453031548
20,1769865390,-16,-2.4,248.7,-243.600806414906
20,1769865394,-17.7,-2.5,249,-243.599909450102
20,1769865399,-18.1,-2.9,249.3,-243.599009244586
20,1769865404,-18.4,-2.6,250,-243.598110839434
20,1769865409,-18.3,-2.7,251,-243.597214594833
20,1769865414,-18.4,-2.8,251.8,-243.596314389317
20,1769865419,-18.3,-2.8,253.5,-243.59541328362
20,1769865424,-18.3,-2.8,255.1,-243.594518659404
20,1769865429,-18.4,-3.1,255.4,-243.593618093757
20,1769865435,-18.4,-2.6,256,-243.59267683886
20,1769865440,-18.6,-3.2,256.3,-243.591775913199
20,1769865445,-18.7,-3.8,257,-243.590876607865
20,1769865450,-18.6,-2.5,257.6,-243.589976222313
20,1769865455,-18.7,-2,258.4,-243.589075296652
20,1769865460,-18.5,-2.6,259,-243.588175991317
20,1769865465,-18.8,-2.2,259,-243.587273085199
20,1769865470,-18.7,-2.8,259.5,-243.586369098804
20,1769865474,-18.7,-3,260.7,-243.585513003403
20,1769865480,-18.7,-3.2,261.9,-243.584596954228
20,1769865484,-18.4,-3.1,262.9,-243.583705930796
20,1769865489,-18.6,-3.5,263.2,-243.582808425941
20,1769865495,-18.5,-3.3,264.1,-243.581895257463
20,1769865499,-18.5,-3.1,264.8,-243.581008014909
20,1769865504,-18.5,-3.1,266,-243.580107809394
20,1769865510,-18.6,-3.1,267.4,-243.579193740676
20,1769865514,-17.2,2.4,267.6,-243.673497259617
20,1769865520,-15.4,9.4,264.6,-243.791567021981
20,1769865525,-14.6,10.1,261.8,-243.746558697894
20,1769865530,-14.1,10.4,258.8,-243.701658369973
20,1769865535,-13.8,10,255.8,-243.656857043505
20,1769865540,-13.8,10.1,255.3,-243.611848719418
20,1769865545,-14.1,9.8,255.7,-243.56693039462
20,1769865550,-14.1,10.4,254.7,-243.522129064426
20,1769865555,-14,10.3,251.9,-243.477138740942
20,1769865560,-13.5,10.2,248.8,-243.43207641691
20,1769865564,-13.4,3,246.5,-243.582987725735
20,1769865570,-13.9,-1.6,245.7,-243.786281915382
