dive,time,latitude,longitude,depth,temperature,salinity,density,soundVelocity
30,1770019365,21.463021471408,-158.383980409432,725.844776937508,5.23179866694608,34.3868303479396,1027.16277432662,1482.97503696192
30,1770019385,21.4629824526037,-158.383989079011,728.117431367427,5.21987039261266,34.3909108990609,1027.1674093354,1482.97006778433
30,1770019405,21.4629435435584,-158.384000970184,730.370125705972,5.20786253582204,34.3916123841713,1027.16937590933,1482.95995005457
30,1770019425,21.4629045878056,-158.384016564384,732.652698161966,5.2056673215155,34.3924019569848,1027.17025906485,1482.99054391273
30,1770019445,21.4628660352951,-158.384034105202,734.935245550788,5.20458623609693,34.3927236575288,1027.17064079711,1483.0250724699
30,1770019465,21.4628272326108,-158.384048816748,737.197833289937,5.20309243668985,34.3923083378138,1027.17048719784,1483.05660350132
30,1770019485,21.4627884489934,-158.384054319191,739.520199497543,5.19799692258098,34.3938045247973,1027.17227026754,1483.07695456002
30,1770019505,21.4627515186216,-158.384048982361,741.872440967784,5.18839201511191,34.3953802670141,1027.17464480429,1483.07947851334
30,1770019525,21.462719050119,-158.384032956782,744.184787995933,5.1726187888953,34.3987588423669,1027.17916863362,1483.05848066561
30,1770019545,21.4626920510836,-158.384009762077,746.377507109461,5.16820512224538,34.3996241150578,1027.18037055941,1483.07858555721
30,1770019565,21.4626685366938,-158.383983681659,748.331001022416,5.1615519978298,34.4004440894341,1027.18179827141,1483.08542935496
30,1770019585,21.4626474009978,-158.383955175531,750.314376574727,5.15174466571402,34.4009701738993,1027.18336119054,1483.0794768845
30,1770019605,21.4626289280861,-158.383923823917,752.307699776383,5.14792813894053,34.4007965872859,1027.18366940575,1483.09727800061
30,1770019625,21.4626135477371,-158.383890021531,754.261137974875,5.14175539656638,34.4004229086947,1027.18409392378,1483.10449536259
30,1770019645,21.4626008726716,-158.383854705734,756.234490583636,5.13563028299196,34.4017957856589,1027.18589612536,1483.11455433916
30,1770019665,21.4625895794792,-158.383818578039,758.177925607879,5.13201594174652,34.4017545221381,1027.18628489181,1483.1325133256
30,1770019685,21.4625790488872,-158.383781613466,760.071511495636,5.13008320679594,34.4032480383142,1027.18769344453,1483.15854960348
30,1770019705,21.4625693639066,-158.383744587119,761.915249609123,5.12819226595209,34.402224329436,1027.18710280338,1483.18058183541
30,1770019725,21.4625591448995,-158.383707974006,763.798835451694,5.11781414353853,34.4044491864421,1027.19007440151,1483.17282916685
30,1770019745,21.4625483780258,-158.383671224206,765.632574593606,5.10871814472847,34.4059743187924,1027.19234133645,1483.16855075736
30,1770019765,21.4625385155626,-158.383634232881,767.506160932159,5.10386551870983,34.4063714595838,1027.19322035774,1483.18083221714
30,1770019785,21.4625297559965,-158.383596673238,769.319935885023,5.10180313931875,34.4068297538998,1027.1938232504,1483.2036180101
30,1770019805,21.4625223212721,-158.383558068834,771.143660688351,5.09891001558061,34.4083554364676,1027.19536837978,1483.22458211955
30,1770019825,21.4625172484509,-158.383518839735,773.027162963849,5.08845530576883,34.4098451680297,1027.19776320422,1483.21551319225
30,1770019845,21.4625149689751,-158.383478667336,774.900682700558,5.0891585304274,34.4101019147666,1027.19788499106,1483.2503786283
30,1770019865,21.4625106199646,-158.383438809219,776.883804890822,5.08716292314557,34.4098888899596,1027.19794788793,1483.27541034514
30,1770019885,21.4624993578743,-158.383402135078,778.846977585375,5.07738553973493,34.412378255887,1027.20105492804,1483.27177928162
30,1770019905,21.4624812405135,-158.383370324993,780.899818559583,5.07457786435012,34.4129367099956,1027.20182303974,1483.29568067814
30,1770019925,21.4624573555567,-158.383344414515,783.032360064075,5.06130704788151,34.4143211359522,1027.20445784389,1483.27910488783
30,1770019945,21.4624296084222,-158.383323130842,785.085159744717,5.05989850099218,34.4127895272178,1027.2034072376,1483.30597369414
30,1770019965,21.4624001644139,-158.383303963102,787.018360345068,5.05833586898245,34.4130593640651,1027.20380197516,1483.33257857023
30,1770019985,21.462369563834,-158.383286808912,789.061155896322,5.05325283774725,34.4133063251604,1027.20458595642,1483.3465607634
30,1770020005,21.4623378390944,-158.383272304384,790.974390129274,5.04458928792643,34.4127071941511,1027.20511313487,1483.34253605573
30,1770020025,21.4623050877203,-158.383260102877,792.92746526607,5.03857400280707,34.4138792116726,1027.20673712336,1483.35239651544
30,1770020045,21.4622717501291,-158.383248673293,794.930344712285,5.03615355381376,34.4140644922109,1027.20716357283,1483.37654647129
30,1770020065,21.4622382333662,-158.383238354526,796.853489424598,5.02651009943953,34.4138961129456,1027.20814348801,1483.36922363695
30,1770020085,21.4622038808337,-158.383230726129,798.806509391936,5.02549684736604,34.4153267120878,1027.20939419652,1483.39995998238
30,1770020105,21.4621683321048,-158.383226174047,800.759511034035,5.02634355141328,34.4154029089834,1027.20935688083,1483.43653996337
30,1770020125,21.4621322139539,-158.383224087207,802.702530197913,5.02541242743855,34.4165527013676,1027.21037556831,1483.4670702258
30,1770020145,21.4620959273951,-158.383222495463,804.685387466779,5.02027794253277,34.4183106243347,1027.21236111197,1483.4818155172
30,1770020165,21.4620599220328,-158.383219280862,806.638333952908,5.01686878104492,34.4206134689193,1027.21457936247,1483.50386334048
30,1770020185,21.4620241333491,-158.383216599923,808.601225990516,4.99835870885223,34.4220555977471,1027.2178546494,1483.46289336474
30,1770020205,21.4619875279184,-158.38321860304,810.494353062987,4.98575357427364,34.4238762503249,1027.22074757081,1483.44548726849
30,1770020225,21.4619502316774,-158.383225048594,812.407390301924,4.98234905533665,34.4234884424162,1027.22083145806,1483.46330316996
30,1770020245,21.4619129533764,-158.38323424307,814.370227948951,4.98195857674839,34.423738959159,1027.22107489674,1483.49519902736
30,1770020265,21.4618756983937,-158.383240395465,816.293193080493,4.98163576246806,34.4233952685839,1027.22083956513,1483.52591281479
30,1770020285,21.4618398470739,-158.383236716669,818.355628172834,4.98164397005721,34.4232296620038,1027.22070735518,1483.56058226565
30,1770020305,21.4618077807496,-158.383222227763,820.288519812604,4.98101937450842,34.4236983303758,1027.22115060637,1483.5913032888
30,1770020325,21.461780547311,-158.383199428897,822.311062474191,4.97927235083116,34.4243949517005,1027.22190348741,1483.61922822328
30,1770020345,21.4617569322557,-158.38317190491,824.33358549264,4.97830900282244,34.4244640197853,1027.22206889399,1483.64954424337
30,1770020365,21.4617357964667,-158.3831415734,826.356088869192,4.95670022863548,34.4316553567042,1027.23024889872,1483.60439077097
30,1770020385,21.4617177335601,-158.383108721099,828.468238917036,4.93534422311579,34.4353264081156,1027.23560461949,1483.55707781788
30,1770020405,21.4617025984526,-158.383073866748,830.560441903794,4.9313739301754,34.4368679659341,1027.23728081481,1483.57814505767
30,1770020425,21.4616900514894,-158.383037149343,832.63269843131,4.92891745725407,34.4383217701412,1027.23871423237,1483.60499115357
30,1770020445,21.4616808599355,-158.382998315295,834.754747452296,4.89990499551094,34.4412813703482,1027.24437278941,1483.52530140627
30,1770020465,21.4616744329933,-158.382958444222,836.807037209347,4.88870098695377,34.4414416344392,1027.24577635782,1483.51404099525
30,1770020485,21.4616700742144,-158.382917669527,838.899156441383,4.88804086638748,34.4405755671937,1027.24516482555,1483.54554093172
30,1770020505,21.461667766854,-158.382875799544,840.941443044846,4.88780764029885,34.4404591512387,1027.24509907468,1483.57895409168
30,1770020525,21.4616672106024,-158.382833615705,843.013596307275,4.88775045275382,34.4406670091685,1027.24527039431,1483.61402971616
30,1770020545,21.4616686442673,-158.382790897715,845.015994061927,4.88858888865657,34.4408582629235,1027.24532657354,1483.6515968762
30,1770020565,21.461671963707,-158.382747531999,847.108030861393,4.88894757971307,34.4411737948626,1027.24553591192,1483.68886910353
30,1770020585,21.4616772151058,-158.382703817774,849.140275067578,4.88681114876763,34.4421723721781,1027.24657092505,1483.71575436842
30,1770020605,21.4616840230938,-158.38266026571,851.102766591906,4.88906591549368,34.4412445910517,1027.24557857038,1483.75700453599
30,1770020625,21.4616918058053,-158.38261661701,853.115048353693,4.88721162398284,34.441366220783,1027.24588613994,1483.78355460161
30,1770020645,21.4616957669684,-158.382572998714,855.216965484297,4.88732087759586,34.4412333706936,1027.24576836561,1483.81937774052
30,1770020665,21.4616913677229,-158.382531500294,857.368669118138,4.88787069354269,34.4425519550128,1027.24675125982,1483.85978665342
30,1770020685,21.4616799588385,-158.382493462218,859.470543347662,4.88615725528398,34.442409179989,1027.24683313033,1483.88808647397
30,1770020705,21.4616621713418,-158.382459684937,861.582357718241,4.87761930179019,34.4454659166052,1027.2502284101,1483.89266656377
30,1770020725,21.4616380669067,-158.382431381028,863.714073164917,4.87587461886949,34.4459453357605,1027.25080699052,1483.92216917712
30,1770020745,21.4616102786768,-158.382407874165,865.78599999567,4.87327509095259,34.4452031196788,1027.25051407051,1483.94551557743
30,1770020765,21.4615823604051,-158.382384569159,867.668646420582,4.86447196372075,34.4473026847802,1027.25317937025,1483.94384741303
30,1770020785,21.461555534717,-158.382359178886,869.68076824649,4.86107371934129,34.4487161653647,1027.25468618186,1483.96574789669
