dive,time,vertSpeed,horzSpeed,speed,speed_qc,glideAngle,buoyancy,north_displacement,east_displacement
1,1769639124,-12.4040643993338,33.7169845170181,35.9262558380867,1,-20.1979488481026,-193.834397845933,-1.23423663691301,-1.14291565727625
1,1769639129,-12.4053747127324,33.7204475234613,35.9299582931264,1,-20.1980031980519,-193.845702889859,-1.20420789777144,-1.22114029746622
1,1769639134,-12.405925040332,33.7238253866269,35.9333184497903,1,-20.1969671309812,-193.926919270477,-1.12825384742227,-1.21840332255597
1,1769639139,-12.4115566233197,33.7321686170873,35.9430930419946,1,-20.2008005746972,-193.962882375073,-1.08891749540901,-1.28400743751483
1,1769639144,-12.4190145095463,33.7426044856309,35.9554624342678,1,-20.2062113982894,-194.001922167387,-1.06405135297266,-1.34732270052452
1,1769639149,-12.4308395674278,33.7568539675983,35.9729198445287,1,-20.2160474448472,-194.056450128668,-0.991317316777075,-1.33968846501677
1,1769639154,-12.4399530781604,33.7687630578734,35.987244838215,1,-20.2231112814999,-194.112588009968,-0.928929341265781,-1.40345914116585
1,1769639159,-12.4316781139509,33.7651441447005,35.9809891448427,1,-20.2127386595049,-194.151364745494,-0.875891005945065,-1.47516857978144
1,1769639164,-12.4352247469832,33.7716435128065,35.9883136596322,1,-20.2144622969948,-194.195634593777,-0.805542602649319,-1.453237324085
1,1769639169,-12.4600949151275,33.7965715802268,36.0203028287017,1,-20.2378843182388,-194.276469376802,-0.768869082148568,-1.50250192929366
1,1769639174,-12.4891198359833,33.824895874982,36.0569229861746,1,-20.2655894166309,-194.289015596023,-0.732770691702822,-1.55721698598772
1,1769639179,-12.5336297348482,33.867109067468,36.1119502508248,1,-20.3086392603633,-194.29144139019,-0.67699287441291,-1.52772125423334
1,1769639184,-12.5632602790773,33.8969154975602,36.150192103066,1,-20.3362860809337,-194.35369753175,-0.610814026831587,-1.57477257477859
1,1769639189,-12.5514889603185,33.891019562108,36.1405739035807,1,-20.3220359411747,-194.400574353023,-0.549464984206078,-1.63270216374301
1,1769639194,-12.5338981195359,33.880524308014,36.1246249732344,1,-20.301653589099,-194.507424066386,-0.474682313457821,-1.60250063393833
1,1769639199,-12.5039961417413,33.8592497722252,36.0943030775026,1,-20.2688533800098,-194.550076989254,-0.408254084745789,-1.63741769913654
1,1769639204,-12.4704507579712,33.8346761937934,36.0596374807878,1,-20.2323793918955,-194.625540994133,-0.342943744267634,-1.68562235589895
1,1769639209,-12.4688364926338,33.838052463745,36.0622472680114,1,-20.2281177922321,-194.665530011791,-0.281247708522636,-1.6453668633583
1,1769639214,-12.4661748378614,33.8404343631704,36.0635621226768,1,-20.2228414839978,-194.749989836029,-0.220146420506151,-1.67217807896132
1,1769639219,-12.4790535792669,33.856602681123,36.0831861583985,1,-20.2331561881083,-194.767699460414,-0.158963423707603,-1.71357367609264
1,1769639224,-12.5045246399265,33.8835239208051,36.1172580598569,1,-20.2562996735094,-194.866043412118,-0.0962167849875472,-1.66870257323552
1,1769639229,-12.5269292179392,33.907422136699,36.1474374138411,1,-20.2765010506843,-194.920701749925,-0.0265445166214606,-1.68973742386579
1,1769639234,-12.5572494118379,33.9380547496722,36.1866836416775,1,-20.3047248963864,-194.948357213563,0.0301125695234957,-1.72514795260465
1,1769639239,-12.5774223446971,33.9594961540832,36.2137947732087,1,-20.322886352608,-194.964728923868,0.078881765674917,-1.67268380157685
1,1769639244,-12.5923557336989,33.9764298603287,36.2348617905168,1,-20.3357299853162,-195.041620073942,0.153506666251512,-1.68675429596977
1,1769639249,-12.5912258980122,33.9792249395137,36.2370900750163,1,-20.3325190722621,-195.139461081462,0.234495283405166,-1.71185731649821
1,1769639254,-12.5828253159447,33.9748814219984,36.2300988208759,1,-20.3224485723788,-195.128449774457,0.308111462669183,-1.64637904058299
1,1769639259,-12.571339321424,33.9655600390452,36.217369328823,1,-20.3105303111836,-195.181592231759,0.37792750806091,-1.65011815293792
1,1769639264,-12.5558188278141,33.9450928546107,36.1927881676037,1,-20.2987345500404,-195.212899196361,0.441100372436604,-1.66949790139418
1,1769639269,-12.55301728105,33.9209955298588,36.1692159245268,1,-20.3078148856206,-195.235275693245,0.499986012414092,-1.59545730580794
1,1769639274,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639279,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639284,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639289,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639294,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639299,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639304,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639309,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639314,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639319,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639324,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639329,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639334,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639339,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639344,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639349,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639354,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639359,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639364,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639369,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639374,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639379,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639393,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639413,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639418,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639423,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639428,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639433,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639438,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639443,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639448,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639453,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639458,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639463,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639468,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639473,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639478,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639483,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639488,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639493,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639498,NaN,NaN,NaN,4,NaN,NaN,0,-0
1,1769639509,1.00703679681479,2.37820199796218,2.5826280903859,1,22.9499662015804,2.99991354352468,0.251901803631581,-0.0471421411793781
1,1769639514,0,0,0,1,0,NaN,0,-0
1,1769639519,1.11747580297113,2.50087189138948,2.73918097017484,1,24.0767387891168,3.26995795681854,0.124571255233542,-0.0122143183683931
1,1769639524,1.16615975417075,2.61021163232738,2.85886924111348,1,24.0735766424357,4.05147021713269,0.129431071381892,-0.00836993192910296
1,1769639529,0,0,0,1,0,NaN,0,-0
1,1769639534,1.21553842864473,2.75521059537988,3.01143140323761,8,23.8060191088039,4.13757395015238,0.143888532269404,-0.00603071631575091
1,1769639539,1.21951122747366,2.78165948974784,3.03724170108975,1,23.6731930247709,4.22112874524574,0.138769081739946,-0.00314911099883562
1,1769639544,1.21453381096356,2.78990641778425,3.04280630306423,1,23.5250038766155,4.11312356416092,0.138878971309146,-0.00290909974377192
1,1769639549,1.21840596066115,2.80904465439981,3.06190217926484,8,23.4484942770657,4.15348307634384,0.140338601714841,-0.00490073196127816
1,1769639554,1.22495735663902,2.83404593569771,3.0874482815472,1,23.3754095377171,4.27378828177104,0.140923364567351,-0.00344409284588994
1,1769639559,1.23321376965448,2.86082092838189,3.11530296856232,1,23.3194193079735,4.44909980075114,0.142361965249944,-0.00472263278181952
1,1769639564,1.24676826159486,2.89089096010541,3.14828233189773,8,23.3293165135795,4.53340777519787,0.144473223996367,-0.00454025397345052
1,1769639569,1.25489954731939,2.91322681962058,3.1720125120212,1,23.3044106329888,4.63896790065132,0.145735051758142,-0.00457990850839296
2,1769642222,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642227,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642232,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642237,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642242,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642247,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642252,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642257,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642262,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642267,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642272,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642277,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642282,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642289,-42.5504522661336,28.6078352259041,51.2732798284349,1,-56.0859780692204,-148.405073769148,-1.90146163496056,0.25033217330917
2,1769642294,-36.6466431025457,31.5078576159401,48.3293031424178,1,-49.3118893768078,-148.659605202532,-1.59910573907262,0.0418740574641923
2,1769642298,-30.069271754057,34.5122684599526,45.7739858224207,1,-41.0644407359693,-166.042806136601,-1.64162181917335,0.251203438096684
2,1769642304,-23.7347903452215,37.2225035850983,44.1458383754831,1,-32.5234688866199,-225.290379868149,-1.86530787988028,0.268794971663247
2,1769642309,-18.3123293198542,39.6955754112302,43.7159022822068,1,-24.7647809781102,-284.250044158928,-1.98537117827207,0.26843271499723
2,1769642313,-15.1074121874508,41.1773762038072,43.8612609717437,1,-20.1473916571399,-303.508208462453,-1.85144021124743,0.230609068871186
2,1769642322,-13.4677582703628,42.1333154842242,44.233435165292,1,-17.7262864876752,-303.356801891291,-3.8859459745698,0.0813989643815021
2,1769642343,-13.026350588959,41.7980153837982,43.7808165717669,1,-17.3096442277349,-303.285395997106,-8.55472497734594,-1.67837031311992
2,1769642348,-12.9527398585708,41.7164314394201,43.6810499173686,1,-17.2493029953559,-303.422168331164,-1.99548946079925,-0.553398204892365
2,1769642353,-12.8791793059153,41.6322608660307,43.5788756671297,1,-17.1897535900024,-303.456980100452,-1.96581014574943,-0.665390024327185
2,1769642358,-12.7953515462032,41.5348467802403,43.4610689956996,1,-17.1221317294899,-303.299287454513,-1.90016369469849,-0.794855691673016
2,1769642363,-12.7553156149953,41.4871898244938,43.4037440317276,1,-17.0901454180921,-303.117419108226,-1.83459068003264,-0.93477064088192
2,1769642368,-12.7399952128618,41.4693324448565,43.3821738902717,1,-17.0777358454913,-303.085479624319,-1.78485115284783,-1.04298280246749
2,1769642373,-12.7719634488666,41.5081091728226,43.4286331518981,1,-17.1030285113434,-303.244792891722,-1.76279593009589,-1.16234975367223
2,1769642378,-12.8565304220257,41.6084202589828,43.5494088472003,1,-17.1705564148236,-303.343540239925,-1.61994534211117,-1.2475258569427
2,1769642383,-12.9132737370775,41.6790683574885,43.6336725219972,1,-17.2143587889303,-303.434444249879,-1.57246500108878,-1.36692297112665
2,1769642388,-12.9683711852128,41.7489462013104,43.716737757035,1,-17.256231798948,-303.556774483357,-1.52801182618688,-1.47558386832113
2,1769642393,-13.0184084032532,41.8133344371185,43.7930804363453,1,-17.2937605141861,-303.691525212826,-1.37753044703453,-1.52454315357484
2,1769642398,-13.0311232136706,41.8365247997012,43.8190024935059,1,-17.3006202046348,-303.879816267046,-1.30478672036357,-1.63447809398284
2,1769642403,-13.0690152540342,41.8883381567765,43.8797451365279,1,-17.3277394776783,-304.032601194605,-1.27546554969893,-1.77499813530118
2,1769642408,-13.1076996191852,41.9403149121148,43.940889888965,1,-17.3557063155846,-304.184463987299,-1.0899901361203,-1.77870224258166
2,1769642413,-13.1320277868967,41.9757657469283,43.981985674101,1,-17.372179665904,-304.251584929015,-1.02288486360287,-1.8153281856045
2,1769642418,-13.1654791092007,42.0214145137648,44.0355438017114,1,-17.3959847550046,-304.393461660265,-0.924481070875346,-1.87879361780433
2,1769642423,-13.1721030887876,42.037173345969,44.0525622716851,1,-17.3980781435431,-304.576130859199,-0.810104686007882,-1.92716289374891
2,1769642428,-13.1612048316656,42.0336487517739,44.0459412433037,1,-17.3859209775347,-304.729280424105,-0.703507901969614,-1.96482137080559
2,1769642433,-13.1546144885631,42.0350160147661,44.0452773144223,1,-17.3772082207039,-304.855012730141,-0.580981182712158,-2.01285652474708
2,1769642438,-13.1425442370666,42.0302692774235,44.0371434649885,1,-17.3640651298144,-304.948646434541,-0.484586246653596,-2.03408015584716
2,1769642443,-13.1387529564657,42.0351174835437,44.0406395401606,1,-17.3574751534717,-305.14399130401,-0.351786328392196,-2.05803478634356
2,1769642448,-13.1400119887283,42.0460706224711,44.0514695538497,1,-17.3547880273956,-305.295128586843,-0.234388394696907,-2.08961961564499
2,1769642453,-13.1371091122827,42.0529408028382,44.0571613474477,1,-17.3485196573472,-305.455226422619,-0.111958807493105,-2.136301309171
2,1769642458,-13.1537267722237,42.0813337924729,44.0892184298139,1,-17.3581302687672,-305.644368601795,-0.0144598887622236,-2.0711928459616
2,1769642463,-13.1881628070065,42.1295649119882,44.1455306673001,1,-17.3821130042429,-305.812731680812,0.106381095041142,-2.09999376780521
2,1769642468,-13.2291195869197,42.1850400963565,44.2107137804428,1,-17.4112899878675,-305.992824647643,0.24292876992831,-2.13215844940376
2,1769642473,-13.2805921573698,42.2519397631198,44.2899598306061,1,-17.4489298983243,-306.122866192295,0.32174199236954,-2.05460139552945
2,1769642478,-13.3218159086101,42.3077158184685,44.3555362596282,1,-17.4781258661104,-306.316660083118,0.446318206029196,-2.06430345988425
2,1769642483,-13.3401297757198,42.3384159105466,44.3903201638316,1,-17.4887715617041,-306.470288794978,0.58269255046738,-2.07299476915561
2,1769642488,-13.3613488830461,42.3720526016553,44.4287799253133,1,-17.5018350633468,-306.642698091204,0.661755519738791,-1.97777877085543
2,1769642493,-13.3780598862245,42.4005977626458,44.4610298682913,1,-17.5113104764445,-306.830180084928,0.789480033156931,-1.9638932713391
2,1769642498,-13.3881749748121,42.42171831122,44.4842153312012,1,-17.5155496573094,-307.028272341472,0.908592281713014,-1.95739451228081
2,1769642503,-13.4133514024106,42.4587621580015,44.5271207224798,1,-17.5320977215818,-307.117228625147,0.971238965666153,-1.84993762331594
2,1769642508,-13.4349556942615,42.4916375372012,44.5649783473486,1,-17.5458509735037,-307.279446627128,1.06742460486599,-1.83401909835043
2,1769642513,-13.4187926133429,42.4810020513223,44.5499666720903,1,-17.5301543082788,-307.455208361572,1.18013099544279,-1.81031729149973
2,1769642518,-13.3327237328284,42.3878792059696,44.435276816014,1,-17.460496672945,-307.598993138016,1.21967175691958,-1.69111659762775
2,1769642523,-13.204435104071,42.2461733125651,44.2616794300997,1,-17.3571208640937,-307.72878678063,1.2989064980266,-1.66252450315037
2,1769642528,-13.0246094424716,42.0461664641029,44.0172757614095,1,-17.2113735368414,-307.659473518615,1.40323707511151,-1.6142395990495
2,1769642533,-12.9210326143657,41.9336690030974,43.8792169470108,1,-17.1256491270265,-307.493621428947,1.50396181680963,-1.41231415234708
2,1769642537,-12.9480701326089,41.9733422109347,43.9250950655225,1,-17.1441144542965,-307.814241246591,1.35478528238915,-1.19440389361429
2,1769642543,-13.0733278850008,42.1291755322646,44.1109888011718,1,-17.2399163842148,-308.198454496634,1.79761574584436,-1.65879206753637
2,1769642548,-13.2972878205926,42.3936759249739,44.4301881811836,1,-17.4146622195391,-308.578235192813,1.57716998758568,-1.40027703984703
2,1769642553,-13.4825882076159,42.6122752441841,44.6943641442884,1,-17.5574499475776,-308.646327824514,1.57625022330299,-1.40933035472148
2,1769642558,-13.6419728531665,42.7922887979471,44.9141782057007,1,-17.6820277117766,-308.633796111892,1.57746127956343,-1.43537932346399
2,1769642563,-13.7869026926194,42.9501990511484,45.10873844821,1,-17.7964957161928,-308.910766713872,1.65055650274819,-1.37519183284746
2,1769642568,-13.8490270585893,43.0117396427457,45.1863397230278,1,-17.8476495800552,-308.677214511989,1.78114009119105,-1.34706567104768
2,1769642573,-13.8814457370397,43.0348641291791,45.2182934924272,1,-17.8777698613885,-308.131250546519,1.74131728315388,-1.23748978073355
2,1769642578,-13.7939901822259,42.9201315399717,45.0822787418273,1,-17.816751681283,-308.257584599999,1.75903350271724,-1.21801254299709
2,1769642583,-13.5796521975524,42.6533910750271,44.762916839787,1,-17.6600268012715,-308.422911574862,1.75886933753084,-1.18637234817755
2,1769642587,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642593,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642598,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642602,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642607,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642612,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642618,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642623,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642627,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642632,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642637,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642643,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642648,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642653,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642657,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642662,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642667,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642673,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642677,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642682,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642687,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642692,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642698,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642703,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642707,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642712,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642717,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642722,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642728,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642732,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642737,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642753,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642773,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642778,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642782,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642788,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642793,NaN,NaN,NaN,4,NaN,NaN,0,-0
2,1769642798,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642802,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642808,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642813,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642818,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642822,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642828,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642833,NaN,NaN,NaN,4,NaN,NaN,-0,-0
2,1769642838,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642842,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642848,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642853,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642858,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642862,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642868,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642873,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642878,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642882,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642888,NaN,NaN,NaN,4,NaN,NaN,-0,0
2,1769642893,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642898,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642902,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642908,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642919,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642924,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642929,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642934,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642939,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642943,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642948,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642953,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642959,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642964,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642969,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642974,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642979,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642984,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642989,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642994,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769642999,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643004,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643009,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643014,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643019,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643024,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643029,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643034,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643039,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643043,NaN,NaN,NaN,4,NaN,NaN,0,0
2,1769643048,NaN,NaN,NaN,4,NaN,NaN,0,0
